Wall time,Step,Value
1682079540.9356787,2021,0.27232542634010315
1682080437.7440574,3032,0.25722983479499817
1682081152.653909,4043,0.255315899848938
1682081757.5873055,5054,0.2551403343677521
1682082654.111398,6065,0.25395140051841736
1682083415.437352,7076,0.2530253827571869
1682084074.235312,8087,0.2534596920013428
1682084672.8222015,9098,0.2530573904514313
1682085287.6667547,10109,0.25281813740730286
1682085827.7412775,11120,0.2524951100349426
1682086401.87499,12131,0.25215092301368713
1682086914.057939,13142,0.25189563632011414
1682087459.2939756,14153,0.251849889755249
1682087952.4505897,15164,0.2515304982662201
1682088490.0345464,16175,0.25175929069519043
1682089031.449238,17186,0.25137749314308167
1682089570.3948252,18197,0.25115877389907837
1682090056.949979,19208,0.2505229115486145
1682090592.7851443,20219,0.24999111890792847
1682091082.5002885,21230,0.24917301535606384
1682091569.7882009,22241,0.25065550208091736
1682092058.2699926,23252,0.24915222823619843
1682092546.9199688,24263,0.24793772399425507
1682093034.2179406,25274,0.24978886544704437
1682093522.7850935,26285,0.24800364673137665
1682094069.0755792,27296,0.25144174695014954
1682094556.4883866,28307,0.2522636353969574
1682095044.8500059,29318,0.25229257345199585
1682095532.5010483,30329,0.2521977126598358
1682096018.278226,31340,0.2521969676017761
1682096506.4336305,32351,0.25214049220085144
1682096995.6522248,33362,0.25215938687324524
1682097490.2594433,34373,0.25217553973197937
1682097974.6909142,35384,0.25212258100509644
1682098462.2087295,36395,0.2521134614944458
1682098949.3348117,37406,0.2521793842315674
1682099436.8541389,38417,0.25213608145713806
1682099924.2271302,39428,0.252103716135025
1682100410.4859169,40439,0.25211840867996216
1682100899.96356,41450,0.25209924578666687
1682101401.8389459,42461,0.25157833099365234
1682101887.4897802,43472,0.2502768039703369
1682102373.3862906,44483,0.25030750036239624
1682102866.0694804,45494,0.2500915229320526
1682103350.3057432,46505,0.25218045711517334
1682103833.4536583,47516,0.25183042883872986
1682104319.6074896,48527,0.25104182958602905
1682104805.7602673,49538,0.2501436471939087
1682105290.800649,50549,0.24778607487678528
1682105829.0307682,51560,0.2459259331226349
1682106365.4410527,52571,0.25163668394088745
1682106856.828452,53582,0.25188082456588745
1682107343.8410654,54593,0.251351922750473
1682107830.2189655,55604,0.25069186091423035
1682108319.6023226,56615,0.249637633562088
1682108804.3120039,57626,0.2465052604675293
1682109288.777232,58637,0.24501699209213257
1682109774.9180684,59648,0.24592459201812744
1682110261.7645705,60659,0.24292761087417603
1682110747.7494626,61670,0.238412544131279
1682111284.0880897,62681,0.23486895859241486
1682111828.7427833,63692,0.2335052341222763
1682112320.8319678,64703,0.23569388687610626
1682112808.4180126,65714,0.23286856710910797
1682113298.7264369,66725,0.22904367744922638
1682113837.3961298,67736,0.22929392755031586
1682114327.5467122,68747,0.23722144961357117
1682114827.5176504,69758,0.2331090122461319
1682115318.5406556,70769,0.23504158854484558
1682115806.9685314,71780,0.25186091661453247
1682116297.529805,72791,0.2510034441947937
1682116790.3764858,73802,0.2466823309659958
1682117280.556594,74813,0.2441040724515915
1682117772.8964386,75824,0.24346230924129486
1682118265.4135623,76835,0.24064891040325165
