x,y,z
0.06378765,-0.014069866,1.0046284
0.1373007,-0.025254933,2.088657
0.2261307,-0.033783026,3.297214
0.20965603,-0.039559633,4.4626875
0.19478182,-0.06266315,5.769386
0.13434395,-0.08962041,7.1277475
0.04842876,-0.118122354,8.428141
-0.087655246,-0.14322048,9.87741
-0.24236786,-0.17852399,11.566318
-0.42982662,-0.19935744,13.238101
-0.69015014,-0.20725162,14.90764
-0.96436024,-0.22870445,16.571121
-1.3915883,-0.23842545,18.598343
-1.8662951,-0.2773156,20.585903
-2.3427851,-0.30273098,22.475626
-2.8824244,-0.32542786,24.439514
-3.4339066,-0.36708924,26.523012
-3.9880593,-0.3899402,28.495108
-4.583058,-0.38935775,30.544018
-5.260412,-0.3820249,32.585
-5.8685865,-0.37079656,34.422756
-6.469909,-0.35197327,36.13383
-7.2289042,-0.3333048,38.262672
-8.049836,-0.31105098,40.335186
-8.8397045,-0.26388773,42.321938
-9.669103,-0.23382562,44.303288
-10.436108,-0.17839281,46.109287
-11.316578,-0.08698106,48.14119
-12.196214,-0.026963111,50.18398
-13.017188,0.035664078,52.055153
-13.901024,0.10825011,54.047684
-14.729673,0.1839025,55.91307
-15.56591,0.24856019,57.715824
-16.424139,0.34354603,59.59616
-17.333273,0.4321288,61.52349
-18.235176,0.50765914,63.398876
-19.065914,0.60852295,65.067314
-20.01783,0.7400029,66.96799
-20.909386,0.8403981,68.69657
-21.84645,0.9616027,70.52271
-22.84436,1.0861583,72.42906
-23.969774,1.2372444,74.59058
-24.854134,1.3436652,76.281105
-25.843464,1.4823271,78.1761
-26.809553,1.6405786,79.990105
-27.827991,1.7744035,81.85581
-28.8296,1.8973116,83.779015
-29.876047,2.020176,85.67918
-31.015966,2.1762917,87.71644
-32.128872,2.3192205,89.80023
-33.232834,2.4781015,91.75446
-34.440563,2.6537788,93.87791
-35.58609,2.8581502,95.951805
-36.73979,3.0049722,97.989525
-37.858868,3.1834803,99.95602
-38.979263,3.348169,101.894844
-40.09969,3.5393429,103.84657
-41.27064,3.7043815,105.9019
-42.517258,3.905493,108.070404
-43.701263,4.0793624,110.09145
-44.98567,4.2509823,112.31848
-46.126556,4.4272523,114.28126
-47.340244,4.6081147,116.30891
-48.566418,4.7870107,118.427124
-49.925884,4.9924173,120.77699
-51.215553,5.2186394,122.996025
-52.541042,5.3879986,125.22478
-53.691387,5.551792,127.17628
-55.012352,5.760644,129.40646
-56.27554,5.9632215,131.5607
-57.40688,6.144254,133.44095
-58.63477,6.3231597,135.49452
-59.890102,6.4972115,137.57889
-61.26126,6.7129173,139.82994
-62.52421,6.927452,141.8929
-63.868454,7.16668,144.03458
-65.39003,7.4224787,146.4277
-66.742775,7.665717,148.5809
-68.135864,7.88656,150.76501
-69.59633,8.12765,153.01688
-71.060326,8.408254,155.26382
-72.52888,8.672677,157.43747
-74.008965,8.964607,159.63599
-75.461784,9.222781,161.72444
-77.01932,9.498776,163.92426
-78.58061,9.777343,166.14662
-80.07042,10.052801,168.26839
-81.51767,10.313433,170.29463
-83.04689,10.596585,172.41672
-84.618996,10.925986,174.5633
