x,y,z
0.00047908045,-0.014140668,1.1465437
0.0037344259,-0.029518183,2.2100606
0.009092979,-0.038160056,3.2506301
0.01535714,-0.044342645,4.2944536
0.020676568,-0.05095689,5.3386436
0.025083365,-0.05564237,6.1469154
0.030246513,-0.06450733,7.111189
0.03878979,-0.06642764,8.016522
0.048898447,-0.06329971,8.750006
0.058010418,-0.06352018,9.635387
0.0654725,-0.06269138,10.496399
0.07531192,-0.067575894,11.377111
0.08831866,-0.0717606,12.446775
0.09611397,-0.0780634,13.181295
0.11204365,-0.08302392,13.94433
0.1250299,-0.0868733,14.761281
0.13492016,-0.092264764,15.384339
0.15160179,-0.09921429,16.025072
0.17414051,-0.09908316,16.54487
0.18932399,-0.10300811,17.14464
0.20809095,-0.10217863,17.714249
0.22136585,-0.10474306,18.149149
0.2416772,-0.106980704,18.526571
0.25992596,-0.107780464,18.945621
0.26009646,-0.11038719,19.24101
0.27056473,-0.1128272,19.69322
0.2827946,-0.11276105,20.091845
0.28104943,-0.11317828,20.403913
0.27656603,-0.111069225,20.725735
0.27797347,-0.10194123,20.978588
0.28229994,-0.09696849,21.074938
0.28492075,-0.09533464,21.12043
0.28593323,-0.10150845,21.134178
0.29223353,-0.10039466,21.21388
0.27863148,-0.09906487,21.183495
0.28939503,-0.1057359,21.36376
0.27853435,-0.1030218,21.380226
0.27140868,-0.11146874,21.514183
0.2748567,-0.11948475,21.85601
0.28789654,-0.12768309,22.244518
0.2988595,-0.1312963,22.46225
0.29622278,-0.13498405,22.601841
0.3030548,-0.14464954,22.984224
0.29710352,-0.15073323,23.260944
0.2858996,-0.15082873,23.351692
0.26394778,-0.15728831,23.521793
0.24789034,-0.16030024,23.710264
0.20519799,-0.16898154,24.036896
0.15849209,-0.16446616,24.349367
0.14221205,-0.16158532,24.462183
0.11263739,-0.15523167,24.722542
0.06707355,-0.15290634,24.894684
0.027024493,-0.15055299,25.069136
-0.014363423,-0.15393813,25.22414
0.0010643015,-0.15510683,25.223124
-0.019507557,-0.16157228,25.426458
-0.043171965,-0.16077937,25.623514
-0.059316766,-0.16898015,25.855377
-0.091744706,-0.16829714,26.230938
-0.11708546,-0.1682471,26.524874
-0.17816311,-0.17455944,26.891771
-0.2368638,-0.17625304,27.28351
-0.29179478,-0.18169513,27.49317
-0.3698896,-0.1777713,27.809647
-0.4417547,-0.16966343,28.054876
-0.5146362,-0.16764851,28.26029
-0.5995257,-0.1679749,28.502117
-0.678035,-0.16180284,28.78198
-0.74137986,-0.16082372,29.000006
-0.8624145,-0.15272048,29.368526
-1.0818182,-0.13725916,29.929916
-1.2883172,-0.13070154,30.417353
-1.536349,-0.11857766,30.97855
-1.7649105,-0.11063873,31.462234
-2.0895858,-0.10021961,32.09467
-2.446357,-0.0861268,32.787094
-2.8652022,-0.07065651,33.578312
-3.2418628,-0.05618242,34.255245
-3.7247603,-0.04134792,35.116398
-4.214581,-0.023012623,35.963104
-4.748553,0.0016763359,36.870823
-5.2899485,0.034821384,37.776306
-5.828149,0.064237334,38.65347
-6.3695474,0.10003211,39.537907
-6.8796444,0.12564933,40.371044
-7.3185396,0.14946686,41.095375
-7.7579613,0.17122826,41.825195
-8.327002,0.19821241,42.77299
-8.709985,0.21881197,43.41886
-9.153878,0.23398656,44.161354
-9.601702,0.25127903,44.910717
-10.1076765,0.2628731,45.74881
-10.578179,0.28006274,46.52672
-11.070352,0.29769206,47.346832
-11.6169615,0.32019153,48.24253
-12.174704,0.35781142,49.15938
-12.733286,0.39255252,50.079617
-13.3379135,0.4311226,51.0787
-13.865769,0.46811107,51.947308
-14.447849,0.49910146,52.898113
-15.10372,0.5318899,53.988342
-15.739054,0.5595284,55.035275
-16.339005,0.5810963,56.008923
-16.956465,0.6078952,57.000458
-17.576246,0.637077,57.984234
-18.214403,0.6715046,58.993538
-18.82995,0.69947577,59.95505
-19.435734,0.73555315,60.910297
-20.040182,0.772668,61.87067
-20.660053,0.80997795,62.857132
-21.303862,0.84449214,63.89225
-21.91593,0.86972004,64.874664
-22.511585,0.89559615,65.83123
-23.100882,0.9183229,66.78307
-23.708345,0.94123214,67.760994
-24.345625,0.9605272,68.79161
-24.974886,0.98642474,69.82144
-25.597374,1.009615,70.8508
-26.192348,1.0318503,71.83783
-26.77982,1.0495641,72.813644
-27.361046,1.0691537,73.78382
-27.968874,1.0921749,74.80499
-28.543861,1.1161281,75.7786
-29.138762,1.1428888,76.7979
-29.749767,1.1696002,77.85131
-30.31499,1.1931306,78.83887
-30.862593,1.2142164,79.80227
-31.418295,1.2358096,80.78408
-31.99743,1.260199,81.81448
-32.591362,1.2819616,82.87364
-33.1853,1.3008709,83.94054
-33.76388,1.3209966,84.98817
-34.35602,1.334219,86.05587
-34.928017,1.3510602,87.10332
-35.505318,1.3663198,88.16306
-36.079903,1.3787066,89.223854
-36.659485,1.3946773,90.30294
-37.234467,1.4112883,91.37661
-37.800602,1.4220457,92.43987
-38.37454,1.4333334,93.524254
-38.940475,1.4496949,94.605446
-39.50379,1.4595256,95.69048
-40.047813,1.4691926,96.75658
-40.606995,1.4853919,97.847664
-41.16836,1.5042337,98.95798
-41.6992,1.524898,100.01973
-42.224415,1.5423038,101.08076
-42.77387,1.5515927,102.19007
-43.310852,1.567116,103.28704
-43.807365,1.5776826,104.30779
-44.32416,1.5930344,105.38032
-44.83519,1.6081462,106.440475
-45.337875,1.6290028,107.48903
-45.847317,1.6439544,108.544624
-46.356438,1.6594799,109.604836
-46.85346,1.6756333,110.64389
-47.362114,1.6928561,111.70684
-47.8549,1.7141163,112.7487
-48.34007,1.7306373,113.76944
-48.86209,1.7525388,114.871574
-49.378086,1.7738129,115.96891
-49.891006,1.7871238,117.06813
-50.400883,1.7958455,118.16387
-50.877388,1.8077412,119.202995
-51.375652,1.8184087,120.29376
-51.844013,1.8326471,121.323685
-52.33879,1.8565359,122.423706
-52.809395,1.8729088,123.47154
-53.271748,1.897641,124.51456
-53.734013,1.9144914,125.55369
-54.19898,1.9258211,126.59943
-54.66828,1.9337056,127.66294
-55.16423,1.945823,128.78981
-55.65449,1.9572933,129.91638
-56.134876,1.9659653,131.02509
-56.61247,1.9750566,132.1318
-57.087708,1.9888333,133.24658
-57.553253,1.9976934,134.35468
-58.031498,2.0011916,135.48843
-58.49117,2.0077543,136.60118
-58.94485,2.0174224,137.70915
-59.37084,2.0341163,138.76271
-59.808388,2.050704,139.8424
-60.257874,2.0718222,140.96286
-60.7033,2.0848885,142.0841
-61.145596,2.108612,143.21492
-61.58453,2.132272,144.34732
-62.02813,2.1519973,145.4927
-62.444656,2.174955,146.57867
-62.855923,2.2005424,147.6516
-63.2887,2.2293105,148.78076
-63.716488,2.258456,149.9135
-64.1518,2.2889857,151.07399
-64.57151,2.3228028,152.20613
-64.99715,2.3522305,153.35968
-65.40995,2.3819954,154.49246
-65.82661,2.4102364,155.64409
-66.23181,2.436105,156.77873
-66.63595,2.4563298,157.90936
-67.02447,2.4792316,159.02435
-67.42621,2.4999368,160.17592
-67.82863,2.5221462,161.33415
-68.224945,2.5407937,162.47002
-68.6268,2.561206,163.63869
-69.02342,2.5803502,164.80678
-69.41234,2.5986679,165.96887
-69.80143,2.6166,167.14703
-70.1732,2.6306102,168.28906
-70.52701,2.6477146,169.39651
-70.891174,2.6666994,170.54964
-71.25726,2.6903133,171.71443
-71.620636,2.7179806,172.88362
-71.96885,2.73861,174.01476
-72.31403,2.7629075,175.16664
-72.65169,2.7893121,176.30922
-72.99565,2.8130074,177.47986
-73.32766,2.8366723,178.62865
-73.66819,2.8551397,179.80125
-74.00504,2.8745747,180.97517
-74.33096,2.903459,182.13477
-74.65548,2.925906,183.2924
-74.97932,2.944723,184.45909
-75.290596,2.9698467,185.61298
-75.61014,2.9897346,186.79663
-75.90585,3.0041163,187.91135
-76.19854,3.023727,189.01614
-76.4994,3.0388916,190.14626
-76.79136,3.0617938,191.25859
-77.08482,3.0879123,192.3828
-77.3758,3.1126852,193.50453
-77.612854,3.132002,194.43896
-77.84282,3.1475194,195.33649
-78.08853,3.163409,196.303
-78.363266,3.1731741,197.37743
-78.63828,3.1860065,198.44858
-78.87789,3.192479,199.3822
-79.120056,3.196956,200.3174
-79.36917,3.198531,201.27615
-79.648155,3.1980712,202.35442
-79.92202,3.2024271,203.43314
-80.153,3.2100704,204.32689
-80.39016,3.2253275,205.28123
-80.632935,3.2374947,206.25287
