x,y,z
0.00027068783,-0.05097284,2.8126125
0.00033592116,-0.09352639,5.5993466
0.0027188645,-0.1372787,8.381454
-0.0074536265,-0.1652357,11.32412
-0.02436694,-0.17251754,14.086992
-0.041635927,-0.18544905,16.837523
-0.05808433,-0.19115463,19.71814
-0.079946384,-0.19184065,22.463793
-0.09763677,-0.19359264,25.405216
-0.12448475,-0.2030847,28.488073
-0.15280862,-0.2063172,31.407516
-0.17751813,-0.20086151,34.099087
-0.1926081,-0.20862183,36.961617
-0.2060289,-0.20259656,39.79467
-0.22118458,-0.19304979,42.738777
-0.23102236,-0.17311233,45.784943
-0.24806322,-0.15723294,48.807465
-0.27358612,-0.14657386,51.65989
-0.30818716,-0.13415867,54.68586
-0.34006125,-0.10886657,57.577114
-0.3777192,-0.070538916,60.57548
-0.41539913,-0.04058546,63.45341
-0.46996522,0.0015412644,66.28127
-0.51836365,0.040086765,69.00806
-0.5782864,0.08714792,72.045456
-0.63112766,0.1267788,74.84141
-0.68060786,0.16978121,77.47531
-0.73888934,0.21745571,80.10776
-0.7969581,0.2562387,82.49448
-0.84662,0.29865366,84.857086
-0.88887817,0.35161155,87.40066
-0.92507184,0.40098298,89.83717
-0.96296,0.44339356,92.326485
-0.9986982,0.4918048,94.91738
-1.0262626,0.541301,97.39111
-1.0565162,0.5949675,99.88081
-1.0574285,0.6420598,102.2286
-1.0265768,0.6870102,104.660774
-0.9821148,0.7299945,106.854996
-0.89812976,0.7689969,109.06243
-0.76435786,0.80001754,111.175026
-0.56394815,0.8244815,113.310875
-0.30305105,0.84846646,115.358574
-0.0076723397,0.8716315,117.17933
0.32247168,0.8882229,118.884254
0.7997843,0.9041203,121.02524
1.2669055,0.9153012,122.81696
1.8791951,0.9251004,124.868546
2.4975328,0.930557,126.69141
3.198759,0.93090284,128.45653
4.0467234,0.9258163,130.23882
4.964745,0.9201913,131.85944
6.018722,0.90879065,133.415
7.0881643,0.89297044,134.78932
8.380889,0.87413853,136.29295
9.752747,0.8402314,137.7084
11.278785,0.8055651,139.11304
12.7585945,0.77258736,140.30647
14.410276,0.73085684,141.48244
15.951605,0.6906479,142.431
17.682533,0.643293,143.37471
19.366238,0.58827955,144.13867
20.950783,0.5272204,144.70064
22.570135,0.46294153,145.15974
23.801208,0.40747038,145.39896
25.223955,0.34089017,145.60791
26.535192,0.2828371,145.71542
28.034967,0.21882294,145.7629
29.41857,0.1525583,145.72499
31.070347,0.08209281,145.6266
33.047245,-0.0013732463,145.44423
35.16284,-0.09008365,145.16809
37.06286,-0.1711109,144.78111
38.530106,-0.2398988,144.35742
40.101257,-0.31329077,143.79768
41.952877,-0.406227,143.03964
43.73721,-0.5064045,142.19814
45.55472,-0.6144324,141.245
47.227757,-0.70864826,140.22673
48.88616,-0.80685323,139.07355
50.260696,-0.90243214,137.9767
51.705708,-1.0042378,136.67728
53.143265,-1.1046128,135.20346
54.533806,-1.207838,133.62715
55.631973,-1.291598,132.24202
56.775253,-1.381239,130.65512
57.976685,-1.483022,128.85619
59.030693,-1.5692168,127.15884
59.99253,-1.6499386,125.50176
60.92283,-1.7338437,123.78878
61.86564,-1.8201885,121.927444
62.684273,-1.8992957,120.162926
63.507473,-1.9872895,118.262566
64.3148,-2.0747077,116.34985
65.10176,-2.1605194,114.46736
65.92684,-2.2547226,112.49152
66.75655,-2.3459282,110.48738
67.59164,-2.4354112,108.46022
68.412224,-2.5185363,106.4506
69.24826,-2.6097798,104.39689
70.06843,-2.7034762,102.363914
70.7423,-2.7775073,100.694084
71.409584,-2.8522813,99.042175
72.151794,-2.933813,97.19183
72.95661,-3.0183835,95.1835
73.8023,-3.1078951,93.06288
74.66595,-3.2028446,90.904564
75.44575,-3.2894142,88.93436
76.25866,-3.3794968,86.86327
77.07591,-3.4621716,84.76821
77.90267,-3.5525646,82.63573
78.67962,-3.6366549,80.59694
79.4783,-3.724565,78.479805
80.31546,-3.8095498,76.24361
81.24406,-3.905778,73.719055
82.14296,-3.9909163,71.2743
82.96116,-4.059894,69.05571
83.83697,-4.136229,66.682045
84.681335,-4.212313,64.37407
85.46589,-4.2883935,62.174446
86.25564,-4.363007,59.9296
87.07135,-4.4431643,57.57338
87.865,-4.5177875,55.29053
88.61567,-4.58728,53.14639
89.38518,-4.659683,50.925476
90.13817,-4.727033,48.76921
90.86883,-4.7994084,46.623028
91.61012,-4.8692055,44.43854
92.37303,-4.9384413,42.180782
93.08361,-5.0092335,40.061295
93.78562,-5.070564,37.95585
94.57814,-5.1281986,35.585983
95.38112,-5.1908607,33.13799
96.09255,-5.242731,30.96656
96.82119,-5.2969756,28.732075
97.575,-5.346048,26.41853
98.313934,-5.3977704,24.137928
99.09436,-5.4523416,21.724342
99.828285,-5.494424,19.427086
100.53889,-5.518292,17.221792
101.22338,-5.5589337,15.119757
101.90012,-5.5902815,13.019283
102.58268,-5.6185937,10.889782
103.366646,-5.6495404,8.448778
104.15331,-5.680907,5.9951367
104.931015,-5.7113986,3.5423307
105.68312,-5.7348495,1.1548009
106.42105,-5.7531652,-1.2208056
107.18769,-5.781059,-3.6797583
107.92272,-5.8000174,-6.0532484
108.649475,-5.8225236,-8.403451
109.299774,-5.8344398,-10.50955
110.046616,-5.847592,-12.997423
110.72547,-5.8571677,-15.3662815
111.36096,-5.8601913,-17.726051
112.0131,-5.8625717,-20.262087
112.631996,-5.8711925,-22.780022
113.19588,-5.8731337,-25.133644
113.74295,-5.879014,-27.49501
114.30268,-5.8853674,-29.972006
114.79242,-5.891239,-32.427666
115.16115,-5.8953414,-34.5189
115.48846,-5.894918,-36.520355
115.797226,-5.8848433,-38.627464
116.065056,-5.875676,-40.8633
116.24584,-5.8649983,-42.84083
116.37834,-5.855245,-44.952682
116.438095,-5.8415737,-47.190266
116.42911,-5.828213,-49.10494
116.37056,-5.8090386,-50.862976
116.26104,-5.7902956,-52.86315
116.090324,-5.777444,-54.9712
115.867004,-5.761387,-56.984753
115.552155,-5.741772,-59.248302
115.15503,-5.7224984,-61.532497
114.695114,-5.6947827,-63.738693
114.19459,-5.6650677,-65.78725
113.59709,-5.632225,-67.92667
112.899826,-5.601882,-70.099846
112.177155,-5.5798364,-72.152336
111.399445,-5.556313,-74.15644
110.65576,-5.5281005,-75.91895
109.817566,-5.5004997,-77.76669
108.867584,-5.4713464,-79.70213
107.82941,-5.4382696,-81.65237
106.736725,-5.403027,-83.53274
105.55271,-5.370791,-85.426186
104.31231,-5.342572,-87.25131
103.00452,-5.30561,-89.0393
101.64442,-5.268646,-90.762245
100.133934,-5.2352037,-92.54028
98.68744,-5.2062755,-94.12421
97.16653,-5.175279,-95.692795
95.62172,-5.1537433,-97.154854
94.06166,-5.1329656,-98.533905
92.38253,-5.111599,-99.90784
90.62061,-5.0918856,-101.25796
88.85785,-5.068686,-102.504555
87.032036,-5.0479417,-103.710304
