x,y,z
-0.01872301,-0.024570622,2.0769818
-0.03024231,-0.060197372,4.162834
-0.019780556,-0.085421614,6.22792
-0.05311022,-0.13601921,8.42931
-0.09568523,-0.17217496,10.501433
-0.15616852,-0.2027915,12.527093
-0.24927574,-0.2272143,14.5748005
-0.31967938,-0.2295248,16.571875
-0.43028337,-0.23201334,18.480724
-0.5372915,-0.22256231,20.41741
-0.67264915,-0.21829523,22.294405
-0.82945526,-0.19126947,24.081497
-0.98858917,-0.19141053,25.833834
-1.1537131,-0.16958445,27.62564
-1.3228948,-0.1426787,29.508833
-1.5174062,-0.111747675,31.801096
-1.7394059,-0.093982406,33.716328
-1.9939307,-0.058554336,36.017654
-2.237178,0.0039253123,38.253555
-2.4975324,0.057352923,40.619938
-2.728905,0.13859826,42.915405
-2.9761136,0.24406728,45.442055
-3.207073,0.3040594,47.61657
-3.4653063,0.36210987,49.937683
-3.7288754,0.4419875,52.23124
-3.952857,0.48905486,54.218758
-4.1764555,0.53985864,56.49033
-4.4374065,0.61993176,58.883846
-4.690338,0.7183366,61.282166
-4.948129,0.8277472,63.48964
-5.208234,0.9053675,65.64071
-5.442872,1.0092021,67.70654
-5.7054334,1.12312,70.13587
-5.999811,1.2609624,72.64444
-6.25503,1.3723134,74.93652
-6.54412,1.518522,77.34782
-6.806354,1.6665103,79.56016
-7.0995736,1.7958283,81.96271
-7.3326726,1.9075013,84.05011
-7.5946894,2.0057094,86.30273
-7.8874254,2.120245,88.63703
-8.177778,2.2085028,90.92403
-8.437839,2.333602,93.150665
-8.719236,2.4656315,95.44137
-8.979234,2.5774162,97.46763
-9.276661,2.708209,99.56494
-9.58229,2.8540933,101.88137
-9.872679,3.0290027,104.072586
-10.204008,3.2068453,106.47191
-10.539487,3.4045165,108.69038
-10.91433,3.631548,111.02854
-11.283564,3.836978,113.31373
-11.637105,4.0705013,115.56074
-12.008939,4.286342,117.69599
-12.399937,4.5419836,119.949646
-12.792668,4.794028,122.25726
-13.151237,5.028239,124.50022
-13.529026,5.2533784,126.62982
-13.928208,5.484836,128.92343
-14.28385,5.738356,131.06029
-14.6704235,5.997527,133.3865
-15.070985,6.2205377,135.57796
-15.454989,6.48907,137.74283
-15.890181,6.7701354,140.18384
-16.304037,7.042772,142.55582
-16.772552,7.3340893,145.06221
-17.21314,7.6231785,147.47234
-17.585825,7.9104176,149.66895
-17.946356,8.204656,151.81451
-18.328272,8.509504,154.07162
-18.677208,8.790259,156.17052
-19.028843,9.126252,158.45169
-19.409752,9.46585,160.93126
-19.704176,9.800759,163.31982
-20.004967,10.162851,165.68463
-20.327696,10.51303,168.02324
-20.6235,10.883421,170.28545
-20.912483,11.188499,172.33185
-21.258917,11.612904,175.0592
-21.584734,12.00158,177.62
-21.920246,12.390479,180.13368
-22.252504,12.802213,182.69339
-22.536324,13.180395,184.96898
-22.864286,13.566858,187.45876
-23.169825,13.932357,189.77013
-23.534058,14.324885,192.13611
-23.89367,14.731993,194.61374
-24.287792,15.143698,196.95293
-24.674616,15.610072,199.36583
-25.087862,16.12404,202.08044
-25.440887,16.544764,204.31848
-25.859144,17.039284,206.82506
-26.254313,17.49783,209.09207
-26.6851,17.964876,211.38306
-27.122152,18.376263,213.55417
-27.552446,18.786777,215.64938
-28.013466,19.226078,217.7605
-28.497328,19.677404,219.91661
-28.93337,20.091404,221.96965
-29.398075,20.48617,224.06535
-29.872545,20.872988,226.14244
-30.315401,21.25562,228.02031
-30.84767,21.722479,230.20216
-31.333296,22.142529,232.27007
-31.847332,22.597305,234.43411
-32.320602,23.019232,236.4426
-32.7999,23.414467,238.35037
-33.28413,23.830273,240.31868
-33.781174,24.28623,242.32664
-34.240646,24.709463,244.24603
-34.695335,25.13129,246.15985
-35.13638,25.583755,248.12215
-35.59107,26.031519,250.05394
-35.937195,26.393888,251.55847
-36.16904,26.77134,252.95029
-36.254463,27.154356,254.19266
-36.29731,27.630075,255.57016
-36.272,28.102356,256.83884
-36.198006,28.63023,258.17496
-35.950787,29.202793,259.3926
-35.511036,29.846628,260.56723
-35.055927,30.403233,261.46252
-34.547646,30.996597,262.39783
-34.02116,31.556883,263.14185
-33.369602,32.1457,263.85516
-32.643227,32.751553,264.5618
-31.934906,33.27281,264.99313
-31.06528,33.894157,265.46344
-29.994383,34.625275,265.96524
-28.844887,35.32065,266.27502
-27.800272,35.921898,266.4406
-26.974392,36.383656,266.50363
-26.141981,36.819736,266.5298
-25.195621,37.237724,266.33676
-24.208057,37.6154,265.96234
-23.344547,37.91787,265.5069
-22.336271,38.27874,265.03845
-21.125305,38.76113,264.63382
-20.144339,39.0975,264.18503
-19.301321,39.353428,263.6617
-18.572033,39.530056,263.04425
-17.902908,39.662384,262.43256
-17.305372,39.72998,261.66217
-16.652084,39.786366,260.84024
-15.957767,39.839806,259.91754
-15.234093,39.826763,258.76242
-14.477808,39.807243,257.5323
-13.713567,39.75818,256.18372
-13.035054,39.725452,254.97752
-12.503614,39.66413,253.89157
-12.071715,39.565655,252.84476
-11.58784,39.3875,251.42084
-11.076843,39.12344,249.67769
-10.656875,38.861153,248.10666
-10.248237,38.54863,246.33911
-9.861712,38.236023,244.59354
-9.522312,37.93756,242.95857
-9.14175,37.58331,241.08954
-8.716977,37.20221,238.98865
-8.318887,36.816795,236.94405
-7.93137,36.446983,234.9175
-7.5299597,36.098137,232.86536
-7.0962954,35.71146,230.80638
-6.7256565,35.404312,229.03429
-6.309806,35.025757,226.92911
-5.9258213,34.66888,224.93376
-5.5794287,34.367115,223.10959
-5.1527267,33.950928,220.7865
-4.724118,33.593365,218.56323
-4.3012724,33.245453,216.38904
-3.936697,32.92255,214.43523
-3.5838037,32.57683,212.39166
-3.1989722,32.202328,210.1982
-2.8375752,31.845026,208.19376
-2.5305734,31.52297,206.32884
-2.2079706,31.15952,204.43222
-1.9156293,30.83648,202.53781
-1.6147357,30.506544,200.70816
-1.2440314,30.125397,198.5996
-0.8997478,29.743479,196.56224
-0.5682948,29.345472,194.47766
-0.25645387,29.014782,192.54434
0.08235037,28.619976,190.26399
0.38152736,28.30172,188.39099
0.6434839,27.98008,186.56635
0.92845523,27.632326,184.53363
1.2220993,27.311953,182.58563
1.5110266,26.946579,180.50815
1.8004291,26.605059,178.4931
2.086187,26.270695,176.45842
2.3752933,25.952871,174.40329
2.6554396,25.662373,172.49532
2.924606,25.336647,170.51204
3.2061205,24.988512,168.36748
3.440646,24.651018,166.29645
3.6522598,24.312277,164.26254
3.88141,23.988329,162.319
4.100258,23.664196,160.35524
4.306555,23.295296,158.15619
4.5090775,22.9629,156.09705
4.6862326,22.658422,154.14793
4.8819547,22.301514,151.97241
5.0547223,21.885315,149.66284
5.2074213,21.455023,147.40782
5.346274,21.075806,145.24026
5.490917,20.715017,143.07014
5.594084,20.369192,141.0002
5.6816688,20.04612,139.0027
5.7776146,19.643074,136.59756
5.808896,19.282032,134.51857
5.854304,18.91964,132.44972
5.9017215,18.561728,130.46237
5.951903,18.176464,128.28122
6.0031695,17.89521,126.535446
6.0236874,17.594116,124.66827
6.0249496,17.284985,122.73308
6.0250254,16.973392,120.898224
6.0019403,16.673016,119.09986
5.9264717,16.346853,117.21761
5.81204,16.008492,115.20536
5.671907,15.678599,113.41574
5.511182,15.3518095,111.546715
5.3252616,15.040934,109.71116
5.149998,14.732909,107.80501
4.9362736,14.440258,105.95887
4.710479,14.140292,104.08284
4.47727,13.814535,102.20469
4.207095,13.481882,100.22956
3.885868,13.133002,98.16561
3.5851805,12.807839,96.114426
3.2457106,12.43769,93.890526
2.9005766,12.095273,91.86998
2.5201757,11.767239,89.84248
2.2007499,11.458138,87.95998
1.8738612,11.167647,86.16308
1.5251298,10.82955,84.275406
1.1497748,10.490211,82.28622
0.761077,10.173843,80.3315
0.36729342,9.851809,78.366486
-0.10135126,9.449404,76.18394
-0.5122421,9.095835,74.25028
-0.9057137,8.777749,72.40599
-1.3683183,8.398172,70.271515
-1.8147181,8.0072565,68.14127
-2.2772422,7.605144,65.93979
-2.6938143,7.2353253,63.923676
-3.1314418,6.8740296,61.87747
-3.5812652,6.4963126,59.833942
-4.008313,6.14889,57.73702
-4.4473133,5.784756,55.705605
-4.8847947,5.410211,53.636093
-5.2976613,5.0698795,51.71337
-5.7577868,4.729965,49.702126
-6.1893864,4.405608,47.7693
-6.7216296,4.0261793,45.411167
-7.193976,3.6880856,43.36659
-7.682355,3.3439474,41.245316
-8.11681,3.0451605,39.407173
-8.56482,2.7429976,37.50291
-9.006715,2.4321887,35.53702
-9.393408,2.157209,33.795334
-9.818868,1.8466954,31.887218
-10.231341,1.5670316,30.137474
-10.697983,1.271479,28.208923
-11.197632,0.98139846,26.211035
-11.727259,0.68253803,24.081993
-12.223019,0.40045762,22.11527
-12.683523,0.13964787,20.183645
-13.17653,-0.14709833,18.106499
-13.669221,-0.43125582,15.922957
-14.132079,-0.69662464,13.834602
-14.589299,-0.9120255,11.8067255
-15.042941,-1.1443284,9.825145
-15.499543,-1.3831801,7.7780843
-15.925299,-1.6035748,5.8515177
-16.323538,-1.788828,4.06488
-16.786945,-2.030185,2.0203924
-17.258678,-2.2820659,-0.10343623
-17.691236,-2.527295,-2.1374547
-18.132467,-2.7488303,-4.0571957
-18.605536,-2.972053,-6.120824
-19.025442,-3.1776023,-7.891576
-19.484875,-3.397522,-9.770714
-19.951824,-3.6171746,-11.699502
-20.433634,-3.831148,-13.630252
-20.959316,-4.0461097,-15.653306
-21.463268,-4.2564154,-17.599888
-22.004744,-4.480701,-19.612064
-22.46593,-4.6708584,-21.406706
-22.91896,-4.8713493,-23.18839
-23.406158,-5.033934,-25.030022
-23.913397,-5.2298884,-26.93539
-24.36727,-5.412347,-28.664167
-24.911049,-5.6063657,-30.675636
-25.395267,-5.754322,-32.36953
-25.914764,-5.932498,-34.185493
-26.50521,-6.099709,-36.123035
-26.955702,-6.2522454,-37.653942
-27.517374,-6.3981023,-39.502773
-28.081978,-6.555551,-41.24444
-28.7221,-6.7189593,-43.14335
-29.318434,-6.8495264,-44.97561
-29.94565,-6.993904,-46.921356
-30.465918,-7.1193914,-48.581192
-31.04175,-7.2580376,-50.411884
-31.574574,-7.3834963,-52.0979
-32.147583,-7.5173454,-53.971886
-32.7071,-7.6468344,-55.70837
-33.259453,-7.7606096,-57.45845
-33.806587,-7.894443,-59.210114
-34.357666,-8.024879,-60.9533
-34.901962,-8.131197,-62.590042
-35.541924,-8.226619,-64.41311
-36.202347,-8.338061,-66.29174
-36.881924,-8.4667425,-68.238754
-37.576927,-8.531889,-70.13406
-38.32219,-8.606328,-72.08583
-38.933872,-8.685043,-73.74406
-39.55404,-8.749119,-75.460526
-40.2112,-8.815218,-77.178665
-40.819763,-8.87869,-78.895744
-41.520767,-8.934906,-80.80589
-42.1508,-8.980575,-82.58158
-42.774933,-8.997145,-84.23546
-43.42135,-9.031445,-86.013885
-43.993168,-9.027664,-87.65355
-44.62162,-9.044798,-89.47763
-45.22381,-9.071529,-91.23464
-45.793137,-9.101428,-92.826965
-46.41345,-9.149872,-94.618004
-47.017334,-9.172188,-96.35749
-47.591404,-9.197071,-98.0513
-48.221775,-9.202253,-99.92794
-48.79818,-9.203803,-101.65106
-49.372173,-9.238323,-103.35168
-50.017025,-9.240478,-105.144714
-50.64561,-9.240529,-106.90293
-51.362682,-9.241005,-108.8479
-52.088226,-9.240163,-110.884315
-52.79884,-9.235849,-112.89314
-53.46735,-9.229291,-114.78482
-54.079556,-9.242155,-116.55431
-54.659092,-9.249335,-118.25585
-55.259254,-9.217315,-119.97792
-55.90328,-9.189469,-121.81559
-56.505604,-9.155436,-123.574394
-57.092506,-9.165231,-125.39126
-57.675137,-9.11849,-127.23164
-58.197037,-9.097069,-128.85889
-58.64944,-9.090927,-130.38982
-59.059868,-9.095849,-131.83107
-59.486988,-9.061073,-133.36775
-59.994198,-9.049235,-135.05411
-60.542152,-9.014004,-136.93463
-61.067093,-8.962687,-138.6573
-61.670017,-8.913356,-140.59734
-62.18063,-8.84966,-142.1588
-62.751904,-8.780835,-143.79628
-63.35174,-8.692425,-145.33755
-64.053955,-8.576103,-146.9011
-64.78531,-8.434021,-148.35497
-65.49472,-8.275025,-149.64117
-66.32367,-8.090023,-151.11691
-67.29263,-7.8420167,-152.6546
-68.26171,-7.5692677,-154.03308
-69.19452,-7.3062897,-155.25172
-70.25737,-6.98237,-156.50189
-71.37914,-6.65005,-157.75354
-72.64523,-6.2334,-159.07024
-73.92906,-5.7839155,-160.37103
-75.12854,-5.3778567,-161.59912
-76.44849,-4.9145107,-162.9289
-77.62223,-4.494941,-164.11136
-78.8761,-4.051698,-165.39742
-80.11858,-3.6270537,-166.68846
-81.249435,-3.2293675,-167.85773
-82.46577,-2.7977886,-169.0974
-83.66365,-2.3563392,-170.30554
-84.885544,-1.9315879,-171.46452
-86.291824,-1.4011488,-172.75655
-87.69951,-0.879687,-174.0239
-89.134346,-0.33209324,-175.27403
-90.51626,0.22411597,-176.4101
-91.96322,0.83162147,-177.54721
-93.4187,1.4181727,-178.6843
-94.8781,2.0104442,-179.78165
-96.386925,2.6335673,-180.88098
-97.87166,3.2793496,-181.93924
-99.37322,3.9443798,-182.98955
-100.93377,4.651332,-184.07559
-102.33371,5.3050866,-185.0603
-103.75432,5.9507766,-186.00935
-105.20872,6.6096344,-186.97287
-106.85667,7.3543973,-188.05222
-108.463875,8.116296,-189.11494
-110.00032,8.819033,-190.08536
-111.47519,9.5166235,-191.01624
-113.12382,10.280363,-192.03448
-114.62017,10.986108,-192.95456
-116.15716,11.694495,-193.88026
-117.57526,12.376799,-194.74821
-119.03036,13.066916,-195.6265
-120.52715,13.783916,-196.53786
-122.10679,14.537733,-197.48787
-123.48993,15.198603,-198.33723
-124.84043,15.858081,-199.17258
-126.1488,16.502634,-200.00252
-127.27045,17.050205,-200.7199
-128.44775,17.628036,-201.53111
-129.7495,18.227018,-202.42851
-131.01477,18.82802,-203.33319
-132.25621,19.402264,-204.22935
-133.52036,19.992085,-205.17375
-134.81943,20.597942,-206.1666
-135.78014,21.038918,-207.04921
-136.64804,21.390444,-207.9228
-137.53,21.75057,-208.93268
-138.27293,22.030819,-209.9126
-138.95366,22.248657,-210.91423
-139.57095,22.416746,-212.00432
-140.1518,22.556736,-213.22676
-140.67932,22.660337,-214.49677
-141.13055,22.700958,-215.84253
-141.63354,22.717184,-217.36804
-142.07741,22.769562,-218.9149
-142.46758,22.776295,-220.43016
-142.81671,22.766714,-221.90994
-143.14499,22.758963,-223.41467
-143.45277,22.745073,-224.86154
-143.73074,22.735573,-226.15411
-144.04922,22.774052,-227.48015
-144.35934,22.807674,-228.71297
-144.63063,22.809128,-230.07028
-144.90172,22.750048,-231.78923
-145.14604,22.668234,-233.62025
-145.34624,22.576368,-235.50441
-145.5802,22.450806,-237.66193
-145.71213,22.331772,-239.45842
-145.73529,22.128069,-241.30379
-145.73262,21.91671,-243.07281
-145.63712,21.653261,-244.81175
-145.44246,21.335388,-246.47818
-145.24539,21.010286,-248.10135
-145.00665,20.656006,-249.75177
-144.64635,20.236465,-251.48048
-144.19165,19.730179,-253.317
-143.71848,19.238974,-255.05994
-143.16513,18.684402,-256.89795
-142.56223,18.06894,-258.96198
-141.95703,17.474936,-260.75723
-141.28918,16.835402,-262.53012
-140.48193,16.08027,-264.57385
-139.77443,15.4563875,-266.28854
-139.01276,14.739659,-268.11716
-138.17365,13.994673,-269.9899
-137.30025,13.216465,-271.91403
-136.43144,12.454601,-273.81473
-135.57092,11.668226,-275.74396
-134.75526,10.964463,-277.49738
-133.92934,10.235,-279.27243
-132.92526,9.357849,-281.38574
-131.88736,8.527723,-283.45673
-130.83624,7.66895,-285.55203
-129.9232,6.9293118,-287.40594
-128.83253,6.0788975,-289.53296
-127.778,5.254734,-291.565
-126.825455,4.509123,-293.4513
-125.80945,3.7061062,-295.41483
-124.70655,2.8387725,-297.4989
-123.494,1.9682388,-299.7462
-122.32596,1.1269487,-301.90274
-121.27505,0.37873948,-303.83743
-120.26565,-0.38180965,-305.78772
-119.34067,-1.0759075,-307.5223
-118.31511,-1.8584208,-309.48828
-117.19257,-2.6847718,-311.52185
-116.15891,-3.451201,-313.41415
-115.15076,-4.195656,-315.17426
-114.119774,-4.9486485,-316.95538
-113.08142,-5.6702237,-318.69067
-112.01691,-6.4063373,-320.45178
-110.91573,-7.1375866,-322.24527
-109.88405,-7.782036,-323.89148
-108.76212,-8.567753,-325.7685
-107.67207,-9.277273,-327.5114
-106.682686,-9.914118,-329.12958
-105.589676,-10.626102,-330.8501
-104.56815,-11.301916,-332.4693
-103.43115,-12.040077,-334.23398
-102.2242,-12.823285,-336.09332
-100.960815,-13.672157,-338.0887
-99.73605,-14.476606,-339.9766
-98.608696,-15.214573,-341.66678
-97.5237,-15.940922,-343.3231
-96.45233,-16.675697,-344.94293
-95.27792,-17.459679,-346.70145
-94.04956,-18.291475,-348.52887
-92.95037,-19.009993,-350.08813
-91.755455,-19.768934,-351.77405
-90.52064,-20.57045,-353.4902
-89.36748,-21.304993,-355.08673
-88.13754,-22.072845,-356.7261
-87.01654,-22.766539,-358.22968
-85.86587,-23.473297,-359.77753
-84.75645,-24.139233,-361.27252
-83.72868,-24.777481,-362.62204
-82.75579,-25.378645,-363.90442
-81.64573,-26.077692,-365.3364
-80.41324,-26.812895,-366.88757
-79.23798,-27.508701,-368.3251
-78.07677,-28.171093,-369.6973
