x,y,z
0.00014791742,-0.06264631,3.369185
0.023311302,-0.12553617,6.6048117
0.061970983,-0.18879022,9.788823
0.11101821,-0.2486942,12.595951
0.1793465,-0.31921703,15.72271
0.26905864,-0.38452685,18.8154
0.3898558,-0.44148925,21.955126
0.52955914,-0.4951705,25.137629
0.69324875,-0.5413873,28.132372
0.89061403,-0.5831328,31.13771
1.1188911,-0.62977815,34.127426
1.3515148,-0.6632353,37.005146
1.6130352,-0.7064776,39.755913
1.9583846,-0.7489995,42.693172
2.3112824,-0.77635634,45.14996
2.7403293,-0.80533814,47.65786
3.2770386,-0.8335218,50.378983
3.918669,-0.86497283,53.216717
4.6050305,-0.8977184,56.076996
5.223584,-0.9192788,58.62033
5.8826222,-0.9397163,61.303257
6.562109,-0.9594628,63.95332
7.3453836,-0.982875,66.83434
8.164813,-1.0025086,69.69574
9.080523,-1.0252231,72.81668
9.9924135,-1.0406686,75.85554
10.920983,-1.0587746,78.90946
11.853134,-1.0732868,81.89206
12.853166,-1.0904129,84.97616
13.743679,-1.1150051,87.61692
14.528412,-1.1332,89.87954
15.411707,-1.1440331,92.362625
16.481369,-1.1533319,95.301186
17.492994,-1.1608065,98.05538
18.539112,-1.1682988,100.88057
19.686678,-1.1723799,103.90698
20.799257,-1.1662138,106.8654
21.87312,-1.1616752,109.65597
22.886595,-1.1539654,112.21668
23.980925,-1.1437196,114.92973
24.954473,-1.1361071,117.25441
26.081568,-1.1176815,119.904076
27.318468,-1.0985235,122.72603
28.531137,-1.0742271,125.388626
29.787746,-1.043855,128.09726
30.991125,-1.0127963,130.62346
32.049335,-0.98774344,132.81578
33.150932,-0.96197736,135.00607
34.542133,-0.92700243,137.7423
35.966496,-0.88931376,140.5095
37.400837,-0.8411957,143.26299
38.873222,-0.7966456,146.02545
40.26756,-0.7501279,148.58734
41.804287,-0.7042278,151.39735
43.30195,-0.65563226,154.08014
44.744633,-0.6076977,156.58891
46.184933,-0.5589767,159.0498
47.866447,-0.50533265,161.87633
49.58622,-0.4506171,164.76201
51.107346,-0.41186842,167.29355
52.94192,-0.37249655,170.29575
54.71837,-0.3344847,173.1114
56.59116,-0.2872565,176.04765
58.61476,-0.23749411,179.19977
60.54744,-0.19728412,182.1704
62.627327,-0.15074697,185.31258
64.41027,-0.09969963,188.00957
66.08213,-0.0541989,190.45772
67.96736,0.003416147,193.1727
69.83431,0.056578644,195.84398
71.80335,0.11824626,198.62471
73.52735,0.18184209,201.0293
75.4023,0.25272965,203.63321
77.273094,0.32064843,206.20367
78.961174,0.38539687,208.49593
80.745285,0.45420778,210.85414
82.457985,0.52393717,213.04657
84.07474,0.5925192,215.05931
85.80184,0.67206264,217.09975
87.511284,0.75462,219.06886
89.553085,0.8556508,221.36397
91.53079,0.9615002,223.53595
93.37148,1.0517051,225.56226
95.21567,1.1410537,227.55394
97.173134,1.2389302,229.61826
99.18417,1.3389363,231.71524
101.39621,1.4470893,233.96455
103.535576,1.5436258,236.08246
105.784836,1.6463597,238.25322
108.2724,1.7562006,240.58664
110.868744,1.8772337,242.9909
113.466385,1.9916672,245.38382
116.16136,2.1174736,247.84676
118.49166,2.2298033,249.94695
121.05933,2.346398,252.21562
123.64398,2.4671888,254.45816
125.79832,2.5608382,256.29974
128.01476,2.6633909,258.1997
130.58911,2.7799153,260.40912
132.78714,2.8758507,262.25598
135.37593,2.9953454,264.41208
