x,y,z
0.01852871,-0.010800069,0.4163169
0.04008884,-0.027275376,0.72331214
0.07248598,-0.03642118,1.1098797
0.104615636,-0.047670126,1.3181006
0.11809675,-0.06087867,1.4111735
0.1421117,-0.07589492,1.7649869
0.16243161,-0.09216056,2.1860425
0.1845765,-0.10578852,2.3273041
0.19574003,-0.122908816,2.4325168
0.2068718,-0.13275574,2.4994223
0.21798752,-0.14621091,2.5568178
0.2372403,-0.15720555,2.6834207
0.26891124,-0.17311026,3.0874772
0.3135653,-0.19036657,3.6095035
0.35837874,-0.21049765,4.241688
0.39948002,-0.22903556,4.898365
0.4272895,-0.24477494,5.4693537
0.44912103,-0.26513255,6.0877895
0.46504855,-0.2827051,6.7143416
0.47125128,-0.30332765,7.3096237
0.47346866,-0.32239032,7.9249043
0.4750419,-0.33904836,8.484818
0.46689606,-0.3593417,9.07818
0.44260156,-0.3840642,9.821098
0.41608363,-0.40124443,10.407544
0.37930143,-0.42121983,10.99386
0.34043732,-0.44590116,11.800036
0.30029285,-0.47074622,12.602531
0.26167363,-0.49381608,13.4068575
0.22228296,-0.5161269,14.214115
0.17531815,-0.53926253,15.032576
0.1313657,-0.5635221,15.855953
0.085646436,-0.58676016,16.641293
0.02628218,-0.61543435,17.598938
-0.0376943,-0.6448501,18.553295
-0.10831387,-0.67717713,19.535482
-0.1850125,-0.7087162,20.498281
-0.26947412,-0.74210864,21.488306
-0.3570485,-0.77381986,22.435534
-0.44945502,-0.8055019,23.389008
-0.5485569,-0.83870083,24.362284
-0.65270877,-0.87030405,25.31357
-0.7614466,-0.90403485,26.253353
-0.8556082,-0.933073,27.092278
-0.9474039,-0.96165997,27.870836
-1.0402207,-0.9888553,28.613867
-1.1323483,-1.0194354,29.393114
-1.2302101,-1.0476977,30.156118
-1.3584697,-1.0854194,31.144371
-1.491773,-1.1257137,32.132122
-1.6292279,-1.1634278,33.099087
-1.740045,-1.1926146,33.889732
-1.8849235,-1.2289642,34.815567
-2.0064065,-1.2596569,35.604794
-2.1573265,-1.2949992,36.56173
-2.3159728,-1.3322331,37.509518
-2.4970992,-1.3745921,38.638073
-2.6600568,-1.4133904,39.580143
-2.830171,-1.4514995,40.52303
-3.0282433,-1.4982402,41.629078
-3.2021785,-1.5380386,42.579044
-3.381051,-1.5801302,43.52748
-3.564203,-1.6227301,44.4729
-3.747536,-1.6634037,45.39434
-3.951028,-1.7064182,46.37672
-4.1575575,-1.7483732,47.346764
-4.359607,-1.7887655,48.27016
-4.5625887,-1.8287339,49.168392
-4.787186,-1.8714118,50.12927
-5.016956,-1.9133337,51.08923
-5.2492867,-1.9565655,52.049736
-5.491415,-2.0004086,53.008293
-5.7580953,-2.0484116,54.01929
-6.0275435,-2.0956707,55.02413
-6.2821617,-2.1403792,55.96886
-6.535289,-2.1833966,56.896706
-6.844473,-2.2330916,58.0151
-7.1153703,-2.2769372,58.964897
-7.3836455,-2.3222034,59.871334
-7.688059,-2.3715212,60.87485
-8.008574,-2.4205933,61.89631
-8.327529,-2.4682636,62.893227
-8.703782,-2.522155,64.06999
-9.082102,-2.5764453,65.22755
-9.477659,-2.6306167,66.40584
-9.870955,-2.684959,67.56105
-10.274035,-2.7404332,68.7311
-10.683327,-2.7966812,69.901924
-11.056798,-2.8474798,70.97737
-11.462435,-2.8992453,72.13484
-11.817138,-2.9466596,73.110275
-12.179239,-2.9946828,74.0855
-12.585178,-3.045753,75.16068
-13.005626,-3.0992274,76.24805
-13.432614,-3.150916,77.33321
-13.840158,-3.198062,78.333
-14.251174,-3.2432077,79.32199
-14.669762,-3.2881489,80.309456
-15.079611,-3.333095,81.25485
-15.462273,-3.3732748,82.13232
-15.881219,-3.4186215,83.068634
-16.264484,-3.4592464,83.93014
-16.70599,-3.504356,84.88679
-17.101044,-3.5446167,85.73426
-17.511944,-3.5876591,86.60287
-17.992632,-3.6340423,87.62557
-18.488419,-3.6841595,88.668915
-18.990417,-3.7329037,89.72869
-19.47658,-3.781135,90.746826
-19.968649,-3.8324733,91.76775
-20.467005,-3.8830447,92.80689
-20.952831,-3.9333968,93.810295
-21.458246,-3.983764,94.84843
