x,y,z
0.100566834,-0.023849066,1.1381981
0.26168782,-0.049081802,2.262704
0.48295224,-0.07950747,3.5129623
0.76688707,-0.10204519,4.6064043
1.2548572,-0.13093086,6.1795764
1.7565818,-0.14825965,7.4564495
2.314476,-0.16219732,8.57073
2.8865857,-0.1714055,9.52183
3.5227766,-0.16917689,10.419915
4.2647085,-0.16638815,11.301937
5.011381,-0.16727611,12.082355
5.792095,-0.1640253,12.761019
6.700302,-0.15141538,13.447318
7.628103,-0.14317834,14.058739
8.628944,-0.13065425,14.609959
9.560623,-0.11186288,15.012698
10.645094,-0.092268586,15.379962
11.66264,-0.07762596,15.653801
12.815252,-0.056630045,15.869067
13.884141,-0.042696297,15.974214
15.239749,-0.020504603,16.07137
16.521835,0.005745711,16.061491
17.65657,0.031842057,15.9312525
19.080538,0.06376013,15.68493
20.510408,0.105721846,15.33503
22.13233,0.15808058,14.839198
23.695587,0.19980857,14.24596
25.5278,0.2522812,13.472277
27.804459,0.32417563,12.432702
29.907158,0.39323437,11.366478
31.992258,0.4661625,10.20341
34.01611,0.53026396,8.962313
35.907333,0.600898,7.70399
37.85526,0.67956936,6.3159695
39.77284,0.76105756,4.9001064
41.78314,0.8524999,3.3862598
43.696373,0.93859875,1.9357874
45.614517,1.0187486,0.40136862
47.30295,1.0970253,-1.070619
48.798782,1.1605599,-2.4972582
50.237495,1.2239919,-3.9479444
51.77553,1.2827625,-5.6013365
53.39163,1.3535473,-7.4106297
54.85827,1.4194477,-9.091995
56.366318,1.4886844,-10.829013
57.938217,1.5544302,-12.658425
59.53948,1.621448,-14.511747
61.13643,1.6869951,-16.344528
62.691746,1.7483155,-18.13075
64.23573,1.8035976,-19.906538
65.79706,1.8678125,-21.701889
67.39255,1.9342244,-23.537432
68.99384,2.000838,-25.39698
70.54721,2.0679379,-27.202377
72.13863,2.1309028,-29.04625
73.73564,2.1923635,-30.900469
75.323975,2.2541099,-32.74603
76.882675,2.3062296,-34.552795
78.49617,2.3673868,-36.406532
80.13656,2.429595,-38.26287
81.844475,2.4941852,-40.151978
83.49626,2.5641618,-41.95491
85.133224,2.6306627,-43.715504
86.82421,2.6947587,-45.49527
88.594086,2.7709484,-47.315197
90.3452,2.8475487,-49.088955
92.111755,2.9250917,-50.8548
93.78299,2.9992096,-52.499332
95.26821,3.0664315,-53.955425
96.85303,3.139389,-55.51404
98.23276,3.2037482,-56.8735
99.40205,3.2546465,-58.03264
100.713684,3.3166125,-59.335777
102.10562,3.3812375,-60.716957
103.444084,3.4427454,-62.03639
105.141136,3.5189528,-63.700848
106.908615,3.5927856,-65.405464
108.55434,3.6734788,-66.95972
110.17317,3.7495546,-68.46898
111.58487,3.8214715,-69.77753
112.98381,3.9008515,-71.059654
114.3381,3.97257,-72.30388
115.57385,4.041106,-73.44182
116.807106,4.1136274,-74.58897
118.01242,4.1873393,-75.71912
119.29749,4.265054,-76.933495
120.63259,4.3525214,-78.20334
122.005554,4.441206,-79.519295
123.17725,4.517109,-80.64607
124.650375,4.6201525,-82.067894
126.179665,4.7288,-83.558655
127.70596,4.840021,-85.05893
129.14276,4.9462495,-86.49643
130.6818,5.058732,-88.060455
132.23793,5.1710486,-89.66196
133.88683,5.29378,-91.37447
135.45831,5.411963,-92.99789
136.89876,5.517769,-94.494865
138.50377,5.63512,-96.1717
139.98433,5.74702,-97.72564
141.55135,5.8603673,-99.37007
143.05704,5.975607,-100.94291
144.64194,6.1014237,-102.5959
146.1345,6.2158833,-104.14981
147.64018,6.3347807,-105.725
149.10513,6.4443407,-107.2687
150.57617,6.564771,-108.83534
151.95744,6.6686406,-110.30932
153.31432,6.7744627,-111.75272
154.79352,6.89477,-113.31333
156.31245,7.0227695,-114.90255
157.81302,7.1529603,-116.47351
159.3707,7.2881308,-118.108604
160.89427,7.4198236,-119.71535
162.39615,7.546554,-121.293625
163.97766,7.68752,-122.93754
165.38678,7.8109107,-124.3977
166.79384,7.933112,-125.84098
168.2935,8.065766,-127.36534
169.78476,8.195568,-128.86465
171.29318,8.331096,-130.37875
172.95181,8.479796,-132.05519
174.43884,8.614995,-133.5608
175.95767,8.75536,-135.1118
177.47775,8.895639,-136.66528
178.85364,9.018329,-138.07259
180.24753,9.142622,-139.50029
181.7196,9.26894,-141.01488
183.23485,9.398296,-142.58444
184.73618,9.524971,-144.14432
186.32286,9.657524,-145.78203
187.75496,9.778324,-147.24837
189.27818,9.909171,-148.7992
190.77751,10.036349,-150.32962
192.31604,10.166674,-151.91208
193.9043,10.30305,-153.5472
195.42155,10.431415,-155.12112
196.91522,10.562279,-156.69038
198.39699,10.686518,-158.25531
199.89462,10.810726,-159.8494
201.36772,10.929844,-161.43094
202.81068,11.048375,-162.99248
204.22653,11.164377,-164.53581
205.70784,11.288983,-166.17477
207.22644,11.419328,-167.87578
208.63872,11.539035,-169.46814
210.08487,11.66695,-171.13315
211.5285,11.793311,-172.88821
212.87239,11.916815,-174.61163
214.26851,12.033757,-176.42186
215.66602,12.159606,-178.2554
216.95657,12.278192,-179.982
218.30241,12.411004,-181.8183
219.56718,12.534891,-183.57169
220.83301,12.664038,-185.35397
222.02995,12.787626,-187.05629
223.23451,12.911667,-188.7904
224.45807,13.038266,-190.58028
225.67732,13.166147,-192.38216
226.86023,13.293434,-194.14702
228.06172,13.414864,-195.97055
229.12643,13.529996,-197.60387
230.31444,13.659743,-199.44945
231.3361,13.769171,-201.06245
232.47462,13.893477,-202.8849
233.6254,14.023985,-204.76202
234.6884,14.14578,-206.51604
235.71458,14.266134,-208.225
236.81096,14.397311,-210.08424
237.87784,14.526923,-211.90578
238.88805,14.647134,-213.65266
239.94913,14.776379,-215.5081
241.04422,14.91627,-217.45915
242.06744,15.054434,-219.30533
242.97606,15.17893,-220.96304
243.88492,15.300824,-222.62434
244.70361,15.413748,-224.11598
245.78209,15.565025,-226.07693
246.81789,15.713353,-227.96257
247.61795,15.826277,-229.4265
248.51003,15.955791,-231.06715
249.55055,16.102425,-232.98643
250.44452,16.224607,-234.6506
251.24138,16.339306,-236.13802
252.02425,16.452,-237.59996
252.78027,16.561531,-239.02774
253.55168,16.676905,-240.48412
254.30939,16.79575,-241.93112
255.027,16.906824,-243.30592
255.75845,17.025309,-244.72597
256.5344,17.153584,-246.22276
257.32358,17.285612,-247.73282
258.24005,17.440275,-249.47545
259.06238,17.58272,-251.03368
259.99323,17.748444,-252.77959
260.92487,17.919775,-254.50398
261.77502,18.070465,-256.04483
262.82248,18.257795,-257.92432
263.88428,18.44961,-259.79828
265.1251,18.67167,-261.96136
266.336,18.889921,-264.06595
267.50687,19.103964,-266.0953
268.67007,19.311373,-268.07904
269.71796,19.497778,-269.86108
270.81326,19.705229,-271.7031
271.6229,19.854511,-273.03958
272.36514,19.99131,-274.23178
273.11267,20.12846,-275.4296
273.69693,20.245377,-276.47607
274.43958,20.395248,-277.89993
275.1326,20.54099,-279.35913
275.80917,20.683989,-280.9291
276.47507,20.833965,-282.63177
277.10574,20.983242,-284.3555
277.5847,21.085852,-285.6777
277.9855,21.17123,-286.8132
278.51517,21.297268,-288.37216
279.00162,21.4071,-289.76443
279.32303,21.49289,-290.85147
279.5763,21.57526,-291.97696
279.78067,21.64527,-293.07355
280.0924,21.745028,-294.62524
280.40033,21.833858,-295.93372
280.75977,21.937178,-297.39423
281.12262,22.042843,-298.8195
281.39224,22.14583,-300.18182
281.6383,22.25047,-301.65686
281.86462,22.357859,-303.3251
282.03128,22.459711,-304.99545
282.12653,22.535463,-306.43884
282.13416,22.610397,-307.85242
282.0903,22.659039,-308.96326
281.99124,22.733923,-310.6731
281.8574,22.77932,-311.95685
281.6915,22.8339,-313.47852
281.55075,22.876394,-314.77975
281.42175,22.909784,-315.91974
281.29144,22.934465,-316.89578
281.10385,22.98262,-318.3506
280.95355,23.012018,-319.5296
280.74802,23.059502,-321.1768
280.5235,23.11763,-323.00818
280.2857,23.185284,-324.99124
280.03293,23.255022,-327.18066
279.80466,23.3215,-329.2085
279.5631,23.398039,-331.32166
279.34286,23.469797,-333.19678
279.14798,23.528051,-334.81012
278.90958,23.580048,-336.37607
278.6511,23.62879,-337.94986
278.39896,23.675785,-339.4656
278.10022,23.737078,-341.21646
277.78552,23.776556,-342.71936
277.4125,23.826397,-344.35602
276.97745,23.866302,-345.9702
276.4765,23.89334,-347.56418
275.94797,23.918413,-349.13782
275.40155,23.942335,-350.76633
274.89255,23.966213,-352.30127
274.38254,23.99594,-353.83716
273.90338,24.01573,-355.25742
273.375,24.039675,-356.84177
272.9084,24.060936,-358.2364
272.4112,24.077488,-359.67648
271.82968,24.093773,-361.20227
271.35065,24.09286,-362.36816
270.887,24.093105,-363.51303
270.26965,24.103376,-365.04868
269.77533,24.109547,-366.27216
269.34915,24.112728,-367.4473
268.894,24.120865,-368.71164
268.34286,24.13308,-370.22177
267.8278,24.143063,-371.6201
267.29984,24.14954,-373.04156
266.79297,24.15171,-374.38443
266.28888,24.151709,-375.72806
265.6891,24.1587,-377.3129
265.1709,24.159506,-378.6705
264.72186,24.152285,-379.85925
264.1668,24.153519,-381.32178
263.59265,24.155024,-382.83145
263.05124,24.155485,-384.2325
262.50116,24.153057,-385.6608
262.0432,24.145468,-386.8491
261.63245,24.137375,-387.98932
261.1086,24.138681,-389.47418
260.65994,24.136162,-390.77237
260.30515,24.13616,-391.88815
259.88644,24.136318,-393.1748
259.4046,24.138277,-394.62286
258.80402,24.134827,-396.21362
258.19995,24.11706,-397.64554
257.51178,24.095564,-399.13498
256.85754,24.06559,-400.45078
256.25363,24.03416,-401.6654
255.56248,24.001053,-403.05643
254.87555,23.9611,-404.303
254.25716,23.918314,-405.31595
253.53864,23.867062,-406.46393
252.88054,23.82468,-407.6305
252.11607,23.775816,-408.97263
251.26186,23.725348,-410.4798
250.4508,23.676657,-411.895
249.62856,23.625038,-413.3221
248.8529,23.573841,-414.67566
248.13173,23.523922,-415.95706
247.3776,23.478258,-417.31033
246.7117,23.431244,-418.51245
245.98026,23.385754,-419.8348
245.20305,23.340824,-421.24878
244.47772,23.293194,-422.55927
243.69693,23.241486,-423.85303
242.87961,23.182306,-425.15912
242.08742,23.126524,-426.41464
241.41882,23.074219,-427.46964
240.7113,23.016937,-428.59946
239.96486,22.96016,-429.8003
239.12672,22.897333,-431.15417
238.33337,22.83554,-432.44827
237.61876,22.78308,-433.63223
236.92578,22.723396,-434.79367
236.11772,22.66543,-436.16992
235.33298,22.606165,-437.50894
234.58463,22.549408,-438.78455
233.95363,22.4934,-439.8649
233.44714,22.450277,-440.80576
232.79959,22.396181,-442.0124
232.1429,22.33608,-443.22446
231.53682,22.275017,-444.31436
230.84392,22.214268,-445.554
230.22664,22.155891,-446.6668
229.5876,22.09522,-447.83325
228.98093,22.041464,-448.9849
228.32126,21.98055,-450.25125
227.55466,21.92214,-451.74472
226.95036,21.866861,-452.96445
226.3766,21.810633,-454.14563
225.82652,21.75608,-455.3027
225.25458,21.7082,-456.52734
224.59146,21.652645,-457.97195
224.08424,21.60142,-459.1011
223.52689,21.548332,-460.35745
223.05437,21.504597,-461.50073
222.42119,21.453836,-463.0379
221.83505,21.408314,-464.48746
221.32292,21.36865,-465.7905
220.74593,21.32551,-467.27863
220.18947,21.285543,-468.72894
219.64542,21.247816,-470.23083
219.19243,21.209417,-471.50723
218.69077,21.173523,-472.94366
218.24316,21.140532,-474.2582
217.73079,21.110003,-475.79572
217.24246,21.079758,-477.29904
216.82579,21.056747,-478.61734
216.42673,21.030096,-479.91327
216.02007,21.004889,-481.26706
215.63603,20.978634,-482.58884
215.24078,20.954866,-483.9946
214.99152,20.937006,-484.93765
214.7406,20.924227,-485.91888
214.57188,20.910627,-486.7812
214.43709,20.904165,-487.6159
214.26297,20.908045,-488.7353
214.09366,20.914522,-489.89313
213.92422,20.924065,-491.24234
213.7976,20.936344,-492.5009
213.6891,20.955837,-493.74762
213.55289,20.985357,-495.432
213.44485,21.015263,-497.0445
213.34344,21.034695,-498.51602
213.24942,21.045296,-499.7519
213.12285,21.055426,-501.09265
212.99066,21.059013,-502.2281
212.8739,21.064348,-503.45148
212.77267,21.070087,-504.46017
212.65337,21.079082,-505.80746
212.53851,21.092657,-507.18
212.44363,21.104042,-508.4279
212.37173,21.112085,-509.57928
212.31538,21.120173,-510.5169
212.24036,21.130276,-511.9113
212.18553,21.138279,-513.1211
212.13821,21.154367,-514.4726
212.0791,21.173649,-516.0554
212.02899,21.18702,-517.35486
211.96307,21.211535,-519.14874
211.91751,21.233366,-520.7239
211.88963,21.244553,-522.01154
211.86914,21.261995,-523.2829
211.90668,21.27909,-524.6093
211.9339,21.29639,-526.0023
211.93756,21.318277,-527.5717
211.94217,21.348486,-529.4265
211.96568,21.374218,-531.0286
212.01595,21.397427,-532.7372
