x,y,z
-0.014078682,-0.046141226,2.0608878
-0.04392712,-0.09341994,4.137603
-0.096521735,-0.1384956,6.2422943
-0.15861224,-0.18764906,8.477368
-0.22222196,-0.2373918,10.607964
-0.30152506,-0.28073454,12.69923
-0.40331745,-0.33266133,15.097727
-0.51005363,-0.38354093,17.334911
-0.6234608,-0.43367174,19.505646
-0.73562735,-0.49059746,21.639431
-0.8464645,-0.5484498,23.634405
-0.964377,-0.6009797,25.568779
-1.0794841,-0.6505255,27.37198
-1.1908339,-0.7026971,29.20514
-1.291729,-0.7552793,30.951574
-1.407192,-0.8062512,32.953167
-1.5087781,-0.85773826,34.655045
-1.6270297,-0.9093858,36.66749
-1.7318828,-0.9630061,38.666027
-1.8052335,-1.0076364,40.260075
-1.8902059,-1.0592737,42.236
-1.9755707,-1.109407,44.28297
-2.0544693,-1.1568233,46.285152
-2.1271076,-1.2046996,48.164795
-2.195318,-1.2486395,50.02939
-2.2580996,-1.2898378,51.669594
-2.321377,-1.3372277,53.495144
-2.383137,-1.3899567,55.476547
-2.4452739,-1.4363453,57.578785
-2.5023396,-1.4815146,59.60841
-2.5473423,-1.5251079,61.600517
-2.5826821,-1.5665559,63.56073
-2.609054,-1.6066319,65.59259
-2.6355908,-1.6441629,67.51099
-2.6754088,-1.6800654,69.82172
-2.7322955,-1.7265608,72.270836
-2.800694,-1.7654983,74.70989
-2.882616,-1.8047262,76.87799
-2.9967954,-1.8391137,79.25075
-3.1140914,-1.870718,81.31085
-3.2540784,-1.9055377,83.48193
-3.3950362,-1.9280552,85.36616
-3.552237,-1.9443089,87.24716
-3.701677,-1.9583018,88.983345
-3.8717554,-1.9724668,90.83364
-4.0545464,-1.9856795,92.60695
-4.306562,-2.0080078,94.855644
-4.552476,-2.0192635,96.82073
-4.8084245,-2.0350006,98.79712
-5.1072826,-2.0475447,101.044174
-5.4443817,-2.0598955,103.50658
-5.7991276,-2.0714037,105.94809
-6.1838937,-2.083256,108.45255
-6.5662403,-2.0918462,110.847305
-6.957786,-2.0998712,113.178406
-7.3921323,-2.110252,115.698944
-7.8019223,-2.116657,117.99492
-8.199218,-2.1223042,120.17805
-8.608624,-2.1235316,122.41251
-9.000317,-2.121308,124.554985
-9.436748,-2.1190503,126.941025
-9.862925,-2.1078815,129.2276
-10.317248,-2.0969164,131.55391
-10.767941,-2.0860498,133.8559
-11.189472,-2.0690215,135.94437
-11.626647,-2.054757,138.09514
-12.017977,-2.0394084,139.99762
-12.421743,-2.0247333,141.97543
-12.783396,-2.0067134,143.76665
-13.133589,-1.9882736,145.43973
-13.496978,-1.9746276,147.1275
-13.970167,-1.9529288,149.24013
-14.471165,-1.9232085,151.41586
-14.958892,-1.9013456,153.45863
