x,y,z
0.0031404288,-0.020544453,1.1011754
0.007683498,-0.036762852,2.080983
0.014259692,-0.053989574,3.0789382
0.025092816,-0.06906833,4.0421457
0.037231408,-0.08562981,4.9894166
0.052479304,-0.0989748,5.960189
0.067573875,-0.11416936,7.030408
0.08436505,-0.13073775,8.165454
0.10268923,-0.14264475,9.230633
0.12197018,-0.15538165,10.330282
0.14378808,-0.16712442,11.34959
0.16339293,-0.18088889,12.350498
0.18477601,-0.19206032,13.385195
0.20514306,-0.2038044,14.355825
0.22618279,-0.21595545,15.385923
0.24807732,-0.2280989,16.456997
0.27092412,-0.23995821,17.51255
0.29514262,-0.25244522,18.63736
0.31768507,-0.26163882,19.709814
0.3413208,-0.27006078,20.80587
0.36746883,-0.2785071,21.897676
0.39484936,-0.28676847,23.02735
0.41795912,-0.29297027,24.085514
0.4454427,-0.3024525,25.180355
0.47333685,-0.31096372,26.263762
0.5025917,-0.32108408,27.385727
0.53061205,-0.32823193,28.514675
0.56176776,-0.33653957,29.683949
0.5934657,-0.3426825,30.852468
0.6243667,-0.3475701,31.940176
0.65612614,-0.35300776,33.05951
0.6867385,-0.35402578,34.172638
0.7154709,-0.35665426,35.303265
0.7449936,-0.35508445,36.427284
0.7734393,-0.3537337,37.578587
0.8012283,-0.3485068,38.638916
0.82990956,-0.34037066,39.688812
0.85904646,-0.32991967,40.80664
0.88921237,-0.32108194,41.924057
0.916956,-0.30931333,43.037476
0.9441574,-0.2982883,44.1107
0.97295934,-0.28457102,45.151825
1.002963,-0.27067798,46.21376
1.0322224,-0.256983,47.317276
1.0614156,-0.2426678,48.33882
1.0893784,-0.22755617,49.349308
1.1155732,-0.21197547,50.366863
1.1409963,-0.19791946,51.42679
1.16684,-0.1801652,52.480515
1.1943516,-0.16236344,53.53821
1.2256058,-0.14425151,54.61107
1.2555169,-0.12752026,55.653355
1.2855501,-0.11026279,56.67298
1.3135653,-0.09312257,57.654613
1.3451821,-0.0722262,58.749958
1.3728447,-0.052753653,59.763863
1.4051566,-0.030920507,60.82586
1.4378612,-0.009255391,61.89851
1.469087,0.011324445,62.91011
1.5012616,0.032239635,63.956852
1.5335852,0.053009238,65.035126
1.567475,0.07615572,66.06201
1.6001571,0.10158179,67.08413
1.6344852,0.12508962,68.08583
1.6701149,0.15046093,69.123146
1.7043998,0.17394906,70.086784
1.7382503,0.2005095,71.07091
1.7736791,0.22705664,72.094246
1.808886,0.2550835,73.10616
1.8449386,0.28118306,74.09144
1.8776886,0.30607456,75.05582
1.9132036,0.3315897,76.086235
1.9504364,0.3589372,77.08595
1.9851683,0.38627362,78.05474
2.024506,0.41608706,79.06039
2.0634894,0.4488643,80.133675
2.0993521,0.48555684,81.200096
2.1387901,0.5220196,82.24349
2.1794398,0.5590427,83.24214
2.2251105,0.59713143,84.2413
2.2737458,0.6379223,85.266525
2.3224854,0.6770941,86.23979
2.3762102,0.7183049,87.27923
2.4328003,0.762483,88.38227
2.493148,0.80872107,89.52249
2.5470939,0.84984493,90.55254
2.6043317,0.8953491,91.6783
2.659576,0.93530154,92.730606
2.71335,0.9774487,93.782005
2.7687235,1.0189863,94.860725
2.8237967,1.06272,95.97294
2.8725188,1.1029183,96.97231
2.927641,1.1458575,98.069305
2.9822028,1.1909318,99.15258
3.035718,1.2340617,100.20966
3.0885122,1.2801894,101.2773
3.1416142,1.3277153,102.368675
3.1941848,1.3716798,103.43871
3.2496827,1.4175503,104.5809
3.3008792,1.4634866,105.64021
3.353742,1.5093702,106.7416
3.4018087,1.5510331,107.77774
3.4531682,1.5960883,108.84325
3.5031786,1.6414376,109.90229
3.5594685,1.6908944,111.066925
3.6103976,1.7383332,112.12527
3.663085,1.7885913,113.22173
3.7151773,1.8399953,114.33335
3.764035,1.8916134,115.43006
3.8118331,1.9436083,116.54892
3.8586423,1.9919719,117.5865
3.9071896,2.0440643,118.650536
3.9559274,2.0982285,119.718025
4.008067,2.152056,120.843765
4.0582666,2.2118125,122.02499
4.107911,2.270708,123.18282
4.157104,2.3373256,124.34781
4.203462,2.3986106,125.471504
4.2529025,2.463852,126.62713
4.2988877,2.5249028,127.747536
4.349136,2.5896635,128.88956
4.3936257,2.6494358,129.94481
4.446044,2.712089,131.04883
4.4967723,2.77452,132.16304
4.550815,2.839295,133.31172
4.6139855,2.9076502,134.63182
4.6695156,2.973163,135.80363
4.7268763,3.0450566,137.08495
4.781437,3.1159356,138.2994
4.841642,3.1930273,139.60915
4.8974915,3.2643492,140.79529
4.9517846,3.3364415,141.98712
5.0094023,3.4075003,143.18799
5.0667286,3.4806354,144.3753
5.125027,3.557735,145.60019
5.1810474,3.6317124,146.79654
5.238608,3.705725,148.0191
5.291686,3.780013,149.24055
5.346233,3.8551815,150.4457
5.4080963,3.9369936,151.72142
5.4637847,4.0184813,152.93375
5.5143075,4.097183,154.05888
5.5638394,4.172918,155.18954
5.614885,4.2493296,156.28613
5.667941,4.328929,157.4207
5.7238617,4.412813,158.62361
5.7773333,4.492134,159.74794
5.8315463,4.570569,160.8678
5.888874,4.653301,162.03708
5.947354,4.7355976,163.1857
6.00404,4.8149977,164.2694
6.060887,4.8952003,165.34172
6.117945,4.978796,166.42169
6.180441,5.0683007,167.59589
6.2426896,5.155338,168.73029
6.3061666,5.245766,169.87549
6.362779,5.329949,170.91302
6.4210696,5.4132433,171.93958
6.4785514,5.498392,172.95175
6.540621,5.5877094,174.0232
6.601562,5.67635,175.06839
6.6665745,5.7698374,176.1794
6.737444,5.8637524,177.30627
6.806188,5.960502,178.41399
6.8708735,6.051461,179.44281
6.93855,6.146021,180.53793
7.0048933,6.2380505,181.58458
7.0666223,6.3268566,182.57732
7.1285915,6.419451,183.59352
7.1912374,6.5104227,184.592
7.251673,6.5978084,185.54457
7.3202996,6.6924562,186.59137
7.385674,6.7849717,187.58162
7.454576,6.8809876,188.65422
7.5268807,6.9832683,189.7637
7.5998096,7.0859714,190.88542
7.67273,7.190941,192.00467
7.7436132,7.295193,193.08667
7.8109803,7.392611,194.10565
7.8721275,7.481591,195.02902
7.932749,7.5754704,195.96083
7.9935684,7.669751,196.89282
8.052477,7.7598376,197.7823
8.111092,7.8501525,198.68468
8.169938,7.939975,199.5831
8.229359,8.031895,200.48888
8.290074,8.122088,201.38365
8.347539,8.209048,202.23172
8.401116,8.286222,202.9916
8.452737,8.359903,203.71095
8.51336,8.443738,204.53444
8.573628,8.526622,205.35252
8.637719,8.611649,206.17398
8.702588,8.696369,206.99585
8.766965,8.772321,207.73065
8.834046,8.852531,208.49167
8.90437,8.934608,209.26564
8.97701,9.018084,210.03746
9.049853,9.100779,210.80367
9.121071,9.182013,211.55055
9.192863,9.265427,212.30539
9.269833,9.346749,213.04953
9.346451,9.433461,213.82104
9.427363,9.51639,214.57053
9.502247,9.59883,215.29497
9.580453,9.68451,216.04672
9.6591625,9.770842,216.80344
9.744604,9.85482,217.55284
9.826731,9.941214,218.30045
9.915755,10.031415,219.0969
10.008795,10.125548,219.9193
10.105927,10.222171,220.76282
10.200594,10.317526,221.58968
