x,y,z
0.0022384638,-0.053504087,2.5759454
0.007266829,-0.10263583,5.381955
-0.004811866,-0.1455343,7.9144454
-0.032258637,-0.19480199,10.3445215
-0.065337,-0.24342671,13.124054
-0.12010852,-0.29560432,15.758613
-0.20351891,-0.33814225,18.328754
-0.2954771,-0.3780083,20.847904
-0.40958762,-0.43013355,23.347843
-0.520772,-0.46790555,25.70686
-0.64954025,-0.52789783,28.259478
-0.77031606,-0.576673,30.785433
-0.89154047,-0.6431982,33.388767
-1.0072913,-0.7193156,35.993484
-1.115017,-0.7950032,38.570534
-1.2226245,-0.864054,41.18313
-1.3224401,-0.93212587,43.5302
-1.4170011,-0.9968116,45.660473
-1.5345781,-1.0657942,48.009407
-1.6666036,-1.143319,50.570187
-1.8118498,-1.2185278,53.264828
-1.9623396,-1.298346,55.840466
-2.1126366,-1.3763667,58.355297
-2.2742436,-1.4463365,60.876568
-2.4464324,-1.5070914,63.367897
-2.6310732,-1.5604221,65.87184
-2.8378673,-1.6183373,68.42761
-3.034373,-1.6659441,70.76827
-3.2222795,-1.7125916,72.863556
-3.417001,-1.7642611,75.13558
-3.6238966,-1.8202507,77.470894
-3.8482037,-1.8697135,79.84275
-4.094709,-1.9199631,82.32438
-4.363784,-1.9734287,85.00857
-4.620883,-2.039301,87.56613
-4.853513,-2.0901926,89.81966
-5.098784,-2.1362107,92.179504
-5.3422813,-2.1906374,94.41675
-5.620633,-2.2465224,96.891785
-5.8712363,-2.2964659,99.039314
-6.148759,-2.344361,101.40221
-6.4071355,-2.384935,103.58795
-6.6709375,-2.429467,105.8067
-6.968196,-2.4780853,108.30521
-7.2562847,-2.5248213,110.66966
-7.56249,-2.568266,113.159355
-7.861181,-2.6232634,115.54316
-8.199688,-2.683529,118.097885
-8.55668,-2.7393515,120.59926
-8.929368,-2.7939198,123.07391
-9.307072,-2.8409104,125.46081
-9.702389,-2.901526,127.828514
-10.125362,-2.9552603,130.29295
-10.573444,-3.02193,132.77313
-10.960071,-3.0728767,134.8972
-11.4318285,-3.130148,137.45291
-11.907506,-3.1887367,139.95343
-12.363868,-3.243142,142.2909
-12.856443,-3.296805,144.74481
-13.372493,-3.35233,147.23297
-13.841628,-3.3932652,149.45326
-14.345952,-3.4359715,151.81784
-14.826593,-3.4749029,154.04286
-15.270472,-3.5147674,156.12146
-15.73659,-3.5618968,158.3107
-16.24102,-3.6167252,160.64928
-16.773275,-3.6684365,163.12071
-17.29212,-3.7240086,165.50946
-17.763062,-3.7763958,167.66653
-18.236073,-3.8237326,169.82109
-18.658075,-3.864593,171.747
-19.118553,-3.9088478,173.86618
-19.57349,-3.9495904,175.97437
-20.01989,-3.9956965,178.05771
-20.46335,-4.044651,180.13202
-20.909164,-4.083335,182.21135
-21.338205,-4.1205072,184.20541
-21.768959,-4.1702437,186.23859
-22.203466,-4.2210536,188.24854
-22.63342,-4.2696595,190.2215
-23.063614,-4.310246,192.21823
-23.502897,-4.3560343,194.27425
-23.95438,-4.3982244,196.33519
-24.399946,-4.4474883,198.3733
-24.837177,-4.4911275,200.415
-25.376818,-4.545694,202.91373
-25.894964,-4.596899,205.25664
-26.404694,-4.6508527,207.53745
-26.972267,-4.7180643,210.0087
-27.581877,-4.7954235,212.56607
-28.146835,-4.856894,214.94334
-28.696869,-4.9257197,217.2356
-29.251856,-4.9855113,219.51256
-29.87782,-5.0491056,222.05862
-30.499704,-5.121957,224.53651
-31.105968,-5.187907,226.90443
-31.703241,-5.252932,229.20001
-32.391094,-5.320088,231.79422
-33.036545,-5.3847175,234.16139
-33.67939,-5.450327,236.48737
-34.374756,-5.5270367,238.94594
-34.99348,-5.5911555,241.11737
-35.644005,-5.6644917,243.40355
-36.35522,-5.7400827,245.8674
-37.022335,-5.8174424,248.13815
-37.611416,-5.8836794,250.14175
-38.246983,-5.9559207,252.3011
-38.95899,-6.036361,254.6971
-39.69715,-6.114613,257.1757
-40.40144,-6.1820035,259.52634
-41.122593,-6.254074,261.95593
-41.81613,-6.3231034,264.26627
-42.549618,-6.4020967,266.68253
-43.221333,-6.4678774,268.90048
-43.93393,-6.5342493,271.18552
-44.611656,-6.597312,273.32312
-45.248413,-6.651774,275.30597
-45.981556,-6.7197495,277.57492
-46.627556,-6.780269,279.5775
-47.27191,-6.8334866,281.63904
-48.013283,-6.8939066,284.01892
