x,y,z
-0.014069558,-0.013687364,0.67131567
-0.041683435,-0.028635293,1.2986605
-0.073860765,-0.041714184,1.851062
-0.12724496,-0.05775342,2.565892
-0.17584401,-0.07133034,3.0902333
-0.23261054,-0.08573049,3.5952418
-0.29791185,-0.095520936,3.9481387
-0.37190664,-0.104233146,4.3151603
-0.4663958,-0.11245492,4.676163
-0.53480047,-0.1208939,4.867328
-0.6275496,-0.12906942,5.114536
-0.71574736,-0.13799618,5.3524785
-0.80989915,-0.14673,5.609873
-0.94578147,-0.16050456,5.982996
-1.0179484,-0.16537385,6.1129003
-1.1427943,-0.17112042,6.3889623
-1.2697995,-0.18105093,6.644915
-1.2964872,-0.18416946,6.6649237
-1.3034053,-0.18721397,6.6285615
-1.2847103,-0.19140364,6.504956
-1.3063825,-0.20564894,6.5245085
-1.3074093,-0.21213476,6.4547486
-1.3044512,-0.2156638,6.389131
-1.2895213,-0.21958488,6.317817
-1.2651315,-0.22136655,6.226359
-1.2764897,-0.22811198,6.1890225
-1.3251624,-0.23443228,6.215481
-1.3846741,-0.23963587,6.269451
-1.5418854,-0.24717729,6.442793
-1.6930429,-0.25658908,6.57789
-1.8722208,-0.26640785,6.7199326
-2.0158312,-0.2771317,6.8133287
-2.1043286,-0.28417438,6.861375
-2.3003006,-0.2910121,7.0172625
-2.1094859,-0.29230183,6.805759
-2.297008,-0.3025674,6.94471
-2.4863544,-0.31365323,7.0818424
-2.4504101,-0.3273899,7.0225425
-2.6812334,-0.34341863,7.172547
-3.162962,-0.3685066,7.5189347
-3.8391852,-0.40290117,8.006625
-4.6215816,-0.43579155,8.552198
-5.2976775,-0.46408054,9.005798
-5.9966917,-0.49529764,9.465447
-6.6470256,-0.52256286,9.877461
-7.4124856,-0.55118954,10.365075
-8.189749,-0.5838704,10.85771
-8.953798,-0.61739004,11.343238
-9.721833,-0.65169954,11.832782
-10.462317,-0.68770975,12.304283
-11.138071,-0.7210079,12.739066
-11.924236,-0.7633895,13.241852
-12.708297,-0.80525136,13.745533
-13.491054,-0.84726715,14.247964
-14.36018,-0.8917806,14.809852
-15.145709,-0.9320674,15.32177
-15.996927,-0.97657126,15.872714
-16.86096,-1.0234197,16.435688
-17.662558,-1.0693861,16.957909
-18.39475,-1.1109189,17.43516
-19.128002,-1.154965,17.914597
-19.842194,-1.1951277,18.386698
-20.53315,-1.234883,18.84262
-21.244047,-1.2775419,19.313295
-22.151178,-1.336411,19.913124
-22.895817,-1.3839457,20.410448
-23.58917,-1.4302999,20.880861
-24.295456,-1.480433,21.359785
-24.983007,-1.5275798,21.822191
-25.748028,-1.5826892,22.345604
-26.654633,-1.6510787,22.959595
-27.609198,-1.7223959,23.608225
-28.623857,-1.798333,24.301382
-29.4686,-1.8590741,24.878685
-30.293926,-1.919207,25.446177
-31.076313,-1.976743,25.98269
-31.873152,-2.0402372,26.534592
-32.673992,-2.105532,27.094446
-33.36557,-2.1664479,27.580717
-34.04604,-2.2272668,28.060215
-34.80101,-2.295028,28.59404
-35.561947,-2.3661604,29.135614
-36.392033,-2.4460847,29.730726
-37.218136,-2.5245721,30.322353
-38.042053,-2.6013405,30.913216
-38.833992,-2.6777487,31.487152
-39.60788,-2.7525048,32.04878
-40.368423,-2.827961,32.60857
-41.218994,-2.91457,33.23415
-42.04965,-3.0003705,33.842964
-42.870552,-3.0852146,34.44673
-43.675495,-3.1659536,35.042217
-44.391087,-3.2410614,35.56998
-45.12087,-3.3195503,36.10879
-45.858845,-3.3990657,36.65283
-46.597664,-3.476158,37.199593
-47.35042,-3.5593078,37.756256
-48.09359,-3.640363,38.30808
-48.901165,-3.7258587,38.91301
-49.608788,-3.8059833,39.43817
-50.335476,-3.889573,39.97836
-51.073788,-3.9759657,40.530975
-51.81868,-4.06495,41.08842
-52.558754,-4.155231,41.644165
-53.2846,-4.242907,42.190926
-53.996555,-4.3298616,42.726116
-54.68523,-4.4146338,43.24902
-55.25329,-4.4865265,43.687542
-55.82849,-4.562075,44.1307
-56.384922,-4.638037,44.5739
-57.07065,-4.72636,45.10666
-57.78644,-4.8203397,45.667538
-58.43792,-4.9087725,46.17985
-58.960495,-4.9818616,46.618317
-59.49802,-5.058101,47.078648
-60.026558,-5.1368513,47.54337
-60.590843,-5.222628,48.058796
-61.089443,-5.299998,48.53292
-61.627262,-5.381863,49.053238
-62.19124,-5.4702578,49.61258
-62.550922,-5.530119,50.000717
-62.754875,-5.5706906,50.23959
-63.036354,-5.62169,50.565266
-63.14979,-5.64928,50.73044
-63.31915,-5.6836376,50.963074
-63.490147,-5.722326,51.192028
-63.666092,-5.760379,51.442123
-63.796963,-5.7913637,51.634434
-64.16705,-5.8665457,52.144085
-64.3695,-5.9129987,52.45174
-64.54597,-5.9535527,52.73093
-64.724396,-5.9965954,53.014065
-64.86928,-6.0339546,53.27808
-65.136986,-6.100042,53.730537
-65.31925,-6.146573,54.047768
-65.5877,-6.2162886,54.536545
-65.988525,-6.3166833,55.258316
-66.36523,-6.414388,55.95119
-66.68111,-6.497374,56.55466
-66.868286,-6.5539827,56.9755
-67.04275,-6.6092033,57.38627
-67.33246,-6.701339,58.068367
-67.614624,-6.790561,58.749325
-67.869385,-6.8802986,59.424355
-68.05102,-6.950035,59.969048
-68.19735,-7.0162487,60.47482
-68.419945,-7.108297,61.20286
-68.613335,-7.191592,61.87771
-68.81865,-7.282717,62.61918
-69.00042,-7.3719816,63.34751
-69.16327,-7.458754,64.03899
-69.33235,-7.5512557,64.786
-69.470505,-7.6361055,65.47711
-69.62673,-7.734873,66.27301
-69.72869,-7.8070693,66.85391
-69.81988,-7.8717337,67.39152
-69.94151,-7.9626822,68.20265
-70.09618,-8.074584,69.22232
-70.20495,-8.159711,69.95941
-70.31247,-8.248807,70.721855
-70.3762,-8.313578,71.269066
-70.466484,-8.399779,72.01172
-70.582184,-8.505889,72.92131
-70.69402,-8.609489,73.825775
-70.79438,-8.701718,74.63652
-70.901474,-8.804347,75.511894
-71.00015,-8.900058,76.31398
-71.10616,-9.002087,77.180725
-71.21032,-9.1046915,78.03143
-71.31047,-9.20597,78.858284
-71.409454,-9.3054905,79.67622
-71.51654,-9.419121,80.56106
-71.61985,-9.533305,81.44767
-71.69886,-9.6232395,82.159706
-71.766136,-9.713697,82.85402
-71.84006,-9.811102,83.60158
-71.931786,-9.927858,84.49944
-72.02345,-10.045457,85.40053
-72.11582,-10.165845,86.31493
-72.20783,-10.287874,87.236404
-72.29552,-10.407668,88.14624
-72.3852,-10.527567,89.03679
-72.478516,-10.653347,89.974045
-72.56767,-10.777397,90.893715
-72.65584,-10.898878,91.78746
-72.743,-11.0218115,92.68006
-72.83066,-11.145996,93.57796
-72.91534,-11.271108,94.492256
-73.0034,-11.397308,95.397865
-73.094,-11.526959,96.34099
-73.17825,-11.648347,97.228294
-73.25956,-11.769393,98.10578
-73.34706,-11.896575,99.02303
-73.43461,-12.026836,99.94845
-73.529755,-12.164138,100.95091
