x,y,z
-0.011158577,-0.019614274,1.1841756
-0.02268827,-0.041533943,2.5601518
-0.04184373,-0.06476368,3.863583
-0.06549098,-0.08367662,5.10565
-0.09296907,-0.10434559,6.3246565
-0.1287465,-0.12533468,7.534274
-0.17127655,-0.14372857,8.760786
-0.21562505,-0.1683404,9.948228
-0.26618087,-0.1891733,11.169445
-0.31886968,-0.21407507,12.377997
-0.3801272,-0.23852584,13.575203
-0.44397497,-0.26414412,14.802527
-0.5080548,-0.2858987,16.021748
-0.57556254,-0.3088401,17.242718
-0.6487137,-0.3308959,18.488523
-0.7311996,-0.35652715,19.69182
-0.8250768,-0.38344008,21.003721
-0.9202217,-0.4095216,22.361885
-1.0162299,-0.4342051,23.599531
-1.1208068,-0.46003112,24.984617
-1.2250644,-0.4857476,26.35186
-1.3345935,-0.5111314,27.697783
-1.451132,-0.5392506,29.062637
-1.5756418,-0.5668919,30.442839
-1.7007444,-0.5960405,31.75902
-1.8310143,-0.62317884,33.115215
-1.9408797,-0.645131,34.246666
-2.051043,-0.6654759,35.352108
-2.1664977,-0.6901042,36.496883
-2.3027725,-0.71627426,37.732105
-2.431133,-0.7418967,38.879135
-2.5617032,-0.76731724,40.052067
-2.7122285,-0.7966808,41.29214
-2.863223,-0.8263766,42.508244
-3.0185082,-0.85398924,43.725903
-3.160299,-0.8816111,44.84792
-3.3031256,-0.90710044,45.95038
-3.423079,-0.9307844,46.904438
-3.5376215,-0.9539915,47.839252
-3.6501963,-0.97756267,48.752686
-3.7752683,-1.004102,49.818153
-3.8447108,-1.0238117,50.610874
-3.8988566,-1.0440754,51.45317
-3.947432,-1.0705395,52.288074
-3.9829853,-1.0953362,53.143833
-4.0147767,-1.1259139,54.16124
-4.0226097,-1.1555153,55.206966
-4.006731,-1.186446,56.232742
-3.965921,-1.2163037,57.250797
-3.9212358,-1.2428049,58.120125
-3.8508573,-1.2673991,58.947845
-3.7521744,-1.2954408,59.819077
-3.636086,-1.3197683,60.667522
-3.5107818,-1.3478321,61.488323
-3.3713799,-1.3770282,62.32776
-3.2165275,-1.4007084,63.13318
-3.0269604,-1.4234561,63.96174
-2.8680146,-1.450037,64.65222
-2.6902127,-1.4749668,65.34365
-2.4371462,-1.5019201,66.192635
-2.1797354,-1.5295492,67.02336
-1.8936613,-1.5565238,67.837494
-1.5931197,-1.5860307,68.619865
-1.2595888,-1.6172687,69.412094
-0.9161966,-1.6410666,70.144264
-0.5424205,-1.6652935,70.90661
-0.1360068,-1.6866989,71.655136
0.29831198,-1.7159084,72.39819
0.7458075,-1.7440703,73.12354
1.2163444,-1.76528,73.84381
1.6877011,-1.7887745,74.5034
2.2155008,-1.8111848,75.21198
2.7263427,-1.8310926,75.85363
3.2597837,-1.8501707,76.4909
3.8113806,-1.8710312,77.10848
4.412431,-1.8874716,77.73996
5.009787,-1.9018062,78.33174
5.6392126,-1.9204742,78.92445
6.289677,-1.9379054,79.50113
6.960392,-1.9582615,80.06139
7.6260767,-1.977219,80.58628
8.313007,-1.9919939,81.09348
9.03686,-2.0099342,81.60811
9.767722,-2.0223725,82.092705
10.520575,-2.0341997,82.5561
11.249395,-2.0462239,82.96662
11.918497,-2.0594547,83.338326
12.591836,-2.069374,83.69976
13.253389,-2.075708,84.03083
14.117525,-2.0819933,84.4663
14.953054,-2.088752,84.87038
15.827069,-2.0936568,85.28471
16.729612,-2.1017756,85.69942
17.596039,-2.108809,86.09638
18.452744,-2.1174815,86.48566
19.339819,-2.1247756,86.884605
20.209463,-2.1314616,87.27735
21.107664,-2.1405873,87.67669
21.86012,-2.1485674,88.0221
22.717804,-2.1570807,88.40323
23.616747,-2.1647756,88.80491
24.663324,-2.1761804,89.27484
25.702488,-2.1866713,89.74329
26.76606,-2.1986957,90.22524
27.625895,-2.2070444,90.613075
28.639605,-2.2177458,91.07329
29.671213,-2.231952,91.54496
30.713312,-2.2469375,92.022644
31.77021,-2.2598622,92.50945
32.93369,-2.2762904,93.04588
33.95813,-2.2903843,93.529236
35.005207,-2.3042898,94.02669
36.15192,-2.3246875,94.572174
37.30103,-2.341715,95.11813
38.319565,-2.3581016,95.6072
39.4755,-2.3784811,96.158875
40.621815,-2.3984313,96.704544
41.640236,-2.4162512,97.19738
42.786816,-2.4372056,97.74713
43.919197,-2.4606724,98.29922
45.0559,-2.4842358,98.85881
46.20677,-2.505735,99.42223
47.32324,-2.5310748,99.9745
48.44806,-2.5575957,100.54085
49.45875,-2.5819347,101.05221
50.568096,-2.6093464,101.61622
51.5906,-2.6358974,102.14039
52.599937,-2.6580098,102.65669
53.600994,-2.6852489,103.17462
54.595474,-2.713329,103.69039
55.606087,-2.7399123,104.21661
56.632507,-2.7694721,104.751564
57.671898,-2.798808,105.30039
58.675858,-2.8277194,105.83444
59.792637,-2.8628635,106.42338
60.81059,-2.8949852,106.96652
61.911304,-2.933698,107.55826
62.899303,-2.96431,108.09237
63.911785,-2.9963286,108.64761
64.92123,-3.0298958,109.200676
65.933044,-3.0621836,109.75483
66.92595,-3.097274,110.30588
67.925125,-3.1312695,110.859436
