x,y,z
0.0030421778,-0.07580838,2.8778934
0.028449176,-0.100329846,4.9165583
0.07361681,-0.1522521,7.3588877
0.15702969,-0.2055518,9.391363
0.28751582,-0.29184812,11.855789
0.51230484,-0.38820758,14.476734
0.7914015,-0.52395344,16.95948
1.1251242,-0.7171347,20.123028
1.3679978,-0.8785933,22.676905
1.6786027,-1.0839303,26.085438
1.9059644,-1.2435555,28.76767
2.1080513,-1.4142228,31.45729
2.3853502,-1.6627384,35.27735
2.5480824,-1.888766,38.119415
2.6262796,-2.0063348,39.522186
2.7609427,-2.1655817,41.31304
2.978184,-2.4409747,44.02406
3.2967935,-2.7795935,46.997337
3.6036282,-3.0657887,49.477325
3.9049313,-3.3487225,51.620373
4.221938,-3.6497302,53.8107
4.503312,-3.8984363,55.607697
4.8548784,-4.24982,57.937576
5.285031,-4.651903,60.655445
5.5569324,-4.9113455,62.252983
6.0351105,-5.3516836,64.75567
6.413233,-5.7038627,66.63307
6.8858876,-6.1614394,68.995316
7.1464295,-6.380668,70.1592
7.8000984,-6.9070153,72.85174
8.54046,-7.5230002,75.68063
9.959177,-8.601467,80.67685
10.842376,-9.188928,83.37996
11.581868,-9.705975,85.569534
12.266279,-10.163264,87.62921
13.048789,-10.750134,90.0146
13.862842,-11.354294,92.34529
15.211956,-12.394398,96.16195
16.13748,-13.1211405,98.755516
17.430607,-14.208989,102.45898
18.479095,-15.021928,105.21121
19.895788,-16.155155,108.853165
21.062515,-17.031677,111.613556
22.37201,-18.053152,114.784355
23.171835,-18.653208,116.67307
24.613594,-19.7485,120.12331
26.436674,-21.284426,124.55212
27.943647,-22.596792,128.09996
29.298326,-23.765757,131.19185
30.35888,-24.6763,133.52167
31.627052,-25.748167,136.16241
32.943714,-26.850626,138.78975
33.973156,-27.752071,140.96646
34.92609,-28.559147,142.93532
35.99112,-29.504908,145.2158
37.64143,-30.933268,148.53142
38.828636,-31.87297,150.5901
40.004723,-32.76359,152.52608
41.040405,-33.546062,154.11462
42.48596,-34.63775,156.26251
43.53938,-35.43518,157.80109
44.96864,-36.51697,159.83992
46.769794,-37.909946,162.31973
48.135258,-38.9505,164.17201
49.18265,-39.782127,165.61566
50.310837,-40.6552,167.10472
51.04471,-41.267178,168.12926
52.27672,-42.271275,169.76006
53.306503,-43.122078,171.09567
54.60264,-44.140507,172.70131
55.908134,-45.12796,174.2286
57.102936,-46.072735,175.58488
58.61606,-47.245884,177.2256
60.26267,-48.543484,179.00803
61.280514,-49.35103,180.0699
62.739975,-50.505856,181.61147
64.0209,-51.555416,182.9709
65.74767,-52.935402,184.80072
67.88941,-54.718636,187.0678
69.2678,-55.84045,188.53214
70.36629,-56.736755,189.64305
71.2813,-57.478554,190.59128
72.80163,-58.746075,192.19305
74.34025,-60.057503,193.78908
75.364044,-60.91991,194.82846
76.874664,-62.21747,196.35043
77.87335,-63.050137,197.27112
79.34132,-64.28133,198.61122
80.09664,-64.92142,199.29398
81.268524,-65.92117,200.32759
82.28831,-66.78654,201.13411
83.50538,-67.832924,202.09082
84.69699,-68.81039,202.95566
86.24242,-70.084625,204.10393
87.12241,-70.795845,204.68312
88.68601,-72.05412,205.80219
89.907265,-73.027214,206.67215
91.33925,-74.144844,207.7124
92.80045,-75.2969,208.80452
94.44396,-76.56533,209.97958
95.88301,-77.66513,210.95076
96.9704,-78.47646,211.67453
98.415596,-79.52386,212.57118
100.24583,-80.81987,213.74019
101.9342,-82.06107,214.86285
103.0678,-82.89824,215.59816
104.80628,-84.1764,216.87851
106.73915,-85.56124,218.34914
108.81812,-87.04311,219.90694
110.28079,-88.0963,221.0094
111.57775,-89.036125,221.97566
113.52997,-90.40276,223.3602
116.71071,-92.57739,225.49731
119.33953,-94.36918,227.32477
121.7469,-95.997475,229.09822
122.5183,-96.51135,229.6709
124.7942,-97.9694,231.2884
127.114845,-99.44764,232.8616
129.30891,-100.80707,234.41312
131.75856,-102.32923,236.17955
133.17613,-103.195335,237.15752
134.21082,-103.84516,237.87968
136.1714,-105.03437,239.24957
138.47789,-106.44345,240.9045
140.64594,-107.71012,242.4475
142.74768,-108.95989,243.9913
145.09216,-110.35269,245.73811
147.12436,-111.55101,247.33463
149.36464,-112.92255,249.2245
151.30598,-114.12566,250.90097
153.39502,-115.39174,252.66783
154.8773,-116.30344,253.89046
156.48785,-117.2813,255.21788
157.88734,-118.15629,256.3608
159.63937,-119.25351,257.77597
160.73691,-119.93958,258.6346
162.8315,-121.27976,260.23206
164.33551,-122.23243,261.36215
165.64932,-123.09115,262.36935
167.00049,-123.97196,263.3794
168.79675,-125.14414,264.70114
170.82744,-126.483315,266.17963
172.60231,-127.663864,267.48715
174.87204,-129.18045,269.14172
176.31638,-130.12791,270.19586
178.40024,-131.57014,271.70074
180.24837,-132.80934,273.0323
181.95433,-133.95169,274.21936
183.76622,-135.15346,275.44827
185.6375,-136.41335,276.6759
187.72011,-137.80945,277.97964
189.802,-139.22693,279.263
191.47913,-140.38942,280.22696
193.73627,-141.95255,281.54236
195.24867,-143.03339,282.4328
196.79709,-144.14311,283.3014
198.3632,-145.23383,284.114
200.52342,-146.77036,285.24774
202.4616,-148.16133,286.2482
204.1781,-149.37625,287.0775
